SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2017-2018,PRIVATE,REGION 5,GRADE 9,FEMALE,"7,544"
2017-2018,PRIVATE,REGION 6,GRADE 9,FEMALE,"9,581"
2017-2018,PRIVATE,REGION 7,GRADE 9,FEMALE,"12,724"
2017-2018,PRIVATE,REGION 8,GRADE 9,FEMALE,"4,333"
2017-2018,PRIVATE,REGION 9,GRADE 9,FEMALE,"3,370"
2017-2018,PRIVATE,REGION 10,GRADE 9,FEMALE,"7,982"
2017-2018,PRIVATE,REGION 11,GRADE 9,FEMALE,"7,232"
2017-2018,PRIVATE,REGION 12,GRADE 9,FEMALE,"6,922"
2017-2018,PRIVATE,CARAGA,GRADE 9,FEMALE,"3,061"
2017-2018,PRIVATE,BARMM,GRADE 9,FEMALE,"3,135"
2017-2018,PRIVATE,CAR,GRADE 9,FEMALE,"4,170"
2017-2018,PRIVATE,NCR,GRADE 9,FEMALE,"24,390"
2017-2018,PRIVATE,REGION 1,GRADE 10,FEMALE,"7,976"
2017-2018,PRIVATE,REGION 2,GRADE 10,FEMALE,"5,367"
2017-2018,PRIVATE,REGION 3,GRADE 10,FEMALE,"20,995"
2017-2018,PRIVATE,REGION 4A,GRADE 10,FEMALE,"31,357"
2017-2018,PRIVATE,REGION 4B,GRADE 10,FEMALE,"3,622"
2017-2018,PRIVATE,REGION 5,GRADE 10,FEMALE,"7,239"
2017-2018,PRIVATE,REGION 6,GRADE 10,FEMALE,"9,033"
2017-2018,PRIVATE,REGION 7,GRADE 10,FEMALE,"12,354"
2017-2018,PRIVATE,REGION 8,GRADE 10,FEMALE,"3,962"
2017-2018,PRIVATE,REGION 9,GRADE 10,FEMALE,"3,279"
2017-2018,PRIVATE,REGION 10,GRADE 10,FEMALE,"7,547"
2017-2018,PRIVATE,REGION 11,GRADE 10,FEMALE,"7,014"
2017-2018,PRIVATE,REGION 12,GRADE 10,FEMALE,"6,484"
2017-2018,PRIVATE,CARAGA,GRADE 10,FEMALE,"2,819"
2017-2018,PRIVATE,BARMM,GRADE 10,FEMALE,"3,069"
2017-2018,PRIVATE,CAR,GRADE 10,FEMALE,"4,007"
2017-2018,PRIVATE,NCR,GRADE 10,FEMALE,"23,973"
2017-2018,PRIVATE,REGION 1,NON-GRADE,FEMALE,7
2017-2018,PRIVATE,REGION 2,NON-GRADE,FEMALE,25
2017-2018,PRIVATE,REGION 3,NON-GRADE,FEMALE,28
2017-2018,PRIVATE,REGION 4A,NON-GRADE,FEMALE,124
2017-2018,PRIVATE,REGION 4B,NON-GRADE,FEMALE,13
2017-2018,PRIVATE,REGION 5,NON-GRADE,FEMALE,248
2017-2018,PRIVATE,REGION 6,NON-GRADE,FEMALE,2
2017-2018,PRIVATE,REGION 7,NON-GRADE,FEMALE,55
2017-2018,PRIVATE,REGION 8,NON-GRADE,FEMALE,7
2017-2018,PRIVATE,REGION 9,NON-GRADE,FEMALE,-
2017-2018,PRIVATE,REGION 10,NON-GRADE,FEMALE,-
2017-2018,PRIVATE,REGION 11,NON-GRADE,FEMALE,9
2017-2018,PRIVATE,REGION 12,NON-GRADE,FEMALE,-
2017-2018,PRIVATE,CARAGA,NON-GRADE,FEMALE,1
2017-2018,PRIVATE,BARMM,NON-GRADE,FEMALE,505
2017-2018,PRIVATE,CAR,NON-GRADE,FEMALE,1
2017-2018,PRIVATE,NCR,NON-GRADE,FEMALE,190
2017-2018,SUCSLUCS,REGION 1,GRADE 7,MALE,291
2017-2018,SUCSLUCS,REGION 2,GRADE 7,MALE,-
2017-2018,SUCSLUCS,REGION 3,GRADE 7,MALE,457
2017-2018,SUCSLUCS,REGION 4A,GRADE 7,MALE,450
2017-2018,SUCSLUCS,REGION 4B,GRADE 7,MALE,231
2017-2018,SUCSLUCS,REGION 5,GRADE 7,MALE,201
2017-2018,SUCSLUCS,REGION 6,GRADE 7,MALE,314
2017-2018,SUCSLUCS,REGION 7,GRADE 7,MALE,122
2017-2018,SUCSLUCS,REGION 8,GRADE 7,MALE,260
2017-2018,SUCSLUCS,REGION 9,GRADE 7,MALE,265
2017-2018,SUCSLUCS,REGION 10,GRADE 7,MALE,554
2017-2018,SUCSLUCS,REGION 11,GRADE 7,MALE,-
2017-2018,SUCSLUCS,REGION 12,GRADE 7,MALE,218
2017-2018,SUCSLUCS,CARAGA,GRADE 7,MALE,55
2017-2018,SUCSLUCS,BARMM,GRADE 7,MALE,"2,039"
2017-2018,SUCSLUCS,CAR,GRADE 7,MALE,182
2017-2018,SUCSLUCS,NCR,GRADE 7,MALE,192
2017-2018,SUCSLUCS,REGION 1,GRADE 8,MALE,299
2017-2018,SUCSLUCS,REGION 2,GRADE 8,MALE,27
2017-2018,SUCSLUCS,REGION 3,GRADE 8,MALE,467
2017-2018,SUCSLUCS,REGION 4A,GRADE 8,MALE,429
2017-2018,SUCSLUCS,REGION 4B,GRADE 8,MALE,200
2017-2018,SUCSLUCS,REGION 5,GRADE 8,MALE,233
2017-2018,SUCSLUCS,REGION 6,GRADE 8,MALE,327
2017-2018,SUCSLUCS,REGION 7,GRADE 8,MALE,100
2017-2018,SUCSLUCS,REGION 8,GRADE 8,MALE,335
2017-2018,SUCSLUCS,REGION 9,GRADE 8,MALE,245
2017-2018,SUCSLUCS,REGION 10,GRADE 8,MALE,428
2017-2018,SUCSLUCS,REGION 11,GRADE 8,MALE,-
2017-2018,SUCSLUCS,REGION 12,GRADE 8,MALE,242
2017-2018,SUCSLUCS,CARAGA,GRADE 8,MALE,63
2017-2018,SUCSLUCS,BARMM,GRADE 8,MALE,"1,615"
2017-2018,SUCSLUCS,CAR,GRADE 8,MALE,157
2017-2018,SUCSLUCS,NCR,GRADE 8,MALE,203
2017-2018,SUCSLUCS,REGION 1,GRADE 9,MALE,266
2017-2018,SUCSLUCS,REGION 2,GRADE 9,MALE,19
2017-2018,SUCSLUCS,REGION 3,GRADE 9,MALE,372
2017-2018,SUCSLUCS,REGION 4A,GRADE 9,MALE,448
2017-2018,SUCSLUCS,REGION 4B,GRADE 9,MALE,172
2017-2018,SUCSLUCS,REGION 5,GRADE 9,MALE,256
2017-2018,SUCSLUCS,REGION 6,GRADE 9,MALE,266
2017-2018,SUCSLUCS,REGION 7,GRADE 9,MALE,100
2017-2018,SUCSLUCS,REGION 8,GRADE 9,MALE,331
2017-2018,SUCSLUCS,REGION 9,GRADE 9,MALE,233
2017-2018,SUCSLUCS,REGION 10,GRADE 9,MALE,386
2017-2018,SUCSLUCS,REGION 11,GRADE 9,MALE,-
2017-2018,SUCSLUCS,REGION 12,GRADE 9,MALE,210
2017-2018,SUCSLUCS,CARAGA,GRADE 9,MALE,59
2017-2018,SUCSLUCS,BARMM,GRADE 9,MALE,"1,390"
2017-2018,SUCSLUCS,CAR,GRADE 9,MALE,156
2017-2018,SUCSLUCS,NCR,GRADE 9,MALE,201
2017-2018,SUCSLUCS,REGION 1,GRADE 10,MALE,227
2017-2018,SUCSLUCS,REGION 2,GRADE 10,MALE,37
2017-2018,SUCSLUCS,REGION 3,GRADE 10,MALE,370
2017-2018,SUCSLUCS,REGION 4A,GRADE 10,MALE,398
2017-2018,SUCSLUCS,REGION 4B,GRADE 10,MALE,176
2017-2018,SUCSLUCS,REGION 5,GRADE 10,MALE,324
2017-2018,SUCSLUCS,REGION 6,GRADE 10,MALE,297
2017-2018,SUCSLUCS,REGION 7,GRADE 10,MALE,134
2017-2018,SUCSLUCS,REGION 8,GRADE 10,MALE,298
2017-2018,SUCSLUCS,REGION 9,GRADE 10,MALE,219
2017-2018,SUCSLUCS,REGION 10,GRADE 10,MALE,410
2017-2018,SUCSLUCS,REGION 11,GRADE 10,MALE,-
2017-2018,SUCSLUCS,REGION 12,GRADE 10,MALE,200
2017-2018,SUCSLUCS,CARAGA,GRADE 10,MALE,73
2017-2018,SUCSLUCS,BARMM,GRADE 10,MALE,"1,270"
2017-2018,SUCSLUCS,CAR,GRADE 10,MALE,135
2017-2018,SUCSLUCS,NCR,GRADE 10,MALE,178
2017-2018,SUCSLUCS,REGION 1,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 2,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 3,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 4A,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 4B,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 5,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 6,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 7,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 8,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 9,NON-GRADE,MALE,2
2017-2018,SUCSLUCS,REGION 10,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 11,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 12,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,CARAGA,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,BARMM,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,CAR,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,NCR,NON-GRADE,MALE,-
2017-2018,SUCSLUCS,REGION 1,GRADE 7,FEMALE,  288 
2017-2018,SUCSLUCS,REGION 2,GRADE 7,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 3,GRADE 7,FEMALE,  529 
2017-2018,SUCSLUCS,REGION 4A,GRADE 7,FEMALE,  549 
2017-2018,SUCSLUCS,REGION 4B,GRADE 7,FEMALE,  245 
2017-2018,SUCSLUCS,REGION 5,GRADE 7,FEMALE,  232 
2017-2018,SUCSLUCS,REGION 6,GRADE 7,FEMALE,  396 
2017-2018,SUCSLUCS,REGION 7,GRADE 7,FEMALE,  163 
2017-2018,SUCSLUCS,REGION 8,GRADE 7,FEMALE,  361 
2017-2018,SUCSLUCS,REGION 9,GRADE 7,FEMALE,  335 
2017-2018,SUCSLUCS,REGION 10,GRADE 7,FEMALE,  758 
2017-2018,SUCSLUCS,REGION 11,GRADE 7,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 12,GRADE 7,FEMALE,  303 
2017-2018,SUCSLUCS,CARAGA,GRADE 7,FEMALE,  78 
2017-2018,SUCSLUCS,BARMM,GRADE 7,FEMALE,"  2,421 "
2017-2018,SUCSLUCS,CAR,GRADE 7,FEMALE,  214 
2017-2018,SUCSLUCS,NCR,GRADE 7,FEMALE,  270 
2017-2018,SUCSLUCS,REGION 1,GRADE 8,FEMALE,354
2017-2018,SUCSLUCS,REGION 2,GRADE 8,FEMALE,25
2017-2018,SUCSLUCS,REGION 3,GRADE 8,FEMALE,543
2017-2018,SUCSLUCS,REGION 4A,GRADE 8,FEMALE,494
2017-2018,SUCSLUCS,REGION 4B,GRADE 8,FEMALE,271
2017-2018,SUCSLUCS,REGION 5,GRADE 8,FEMALE,274
2017-2018,SUCSLUCS,REGION 6,GRADE 8,FEMALE,413
2017-2018,SUCSLUCS,REGION 7,GRADE 8,FEMALE,136
2017-2018,SUCSLUCS,REGION 8,GRADE 8,FEMALE,346
2017-2018,SUCSLUCS,REGION 9,GRADE 8,FEMALE,282
2017-2018,SUCSLUCS,REGION 10,GRADE 8,FEMALE,755
2017-2018,SUCSLUCS,REGION 11,GRADE 8,FEMALE,-
2017-2018,SUCSLUCS,REGION 12,GRADE 8,FEMALE,344
2017-2018,SUCSLUCS,CARAGA,GRADE 8,FEMALE,65
2017-2018,SUCSLUCS,BARMM,GRADE 8,FEMALE,"2,264"
2017-2018,SUCSLUCS,CAR,GRADE 8,FEMALE,204
2017-2018,SUCSLUCS,NCR,GRADE 8,FEMALE,244
2017-2018,SUCSLUCS,REGION 1,GRADE 9,FEMALE,  339 
2017-2018,SUCSLUCS,REGION 2,GRADE 9,FEMALE,  33 
2017-2018,SUCSLUCS,REGION 3,GRADE 9,FEMALE,  489 
2017-2018,SUCSLUCS,REGION 4A,GRADE 9,FEMALE,  562 
2017-2018,SUCSLUCS,REGION 4B,GRADE 9,FEMALE,  227 
2017-2018,SUCSLUCS,REGION 5,GRADE 9,FEMALE,  285 
2017-2018,SUCSLUCS,REGION 6,GRADE 9,FEMALE,  398 
2017-2018,SUCSLUCS,REGION 7,GRADE 9,FEMALE,  126 
2017-2018,SUCSLUCS,REGION 8,GRADE 9,FEMALE,  372 
2017-2018,SUCSLUCS,REGION 9,GRADE 9,FEMALE,  275 
2017-2018,SUCSLUCS,REGION 10,GRADE 9,FEMALE,  667 
2017-2018,SUCSLUCS,REGION 11,GRADE 9,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 12,GRADE 9,FEMALE,  272 
2017-2018,SUCSLUCS,CARAGA,GRADE 9,FEMALE,  85 
2017-2018,SUCSLUCS,BARMM,GRADE 9,FEMALE,"  2,171 "
2017-2018,SUCSLUCS,CAR,GRADE 9,FEMALE,  187 
2017-2018,SUCSLUCS,NCR,GRADE 9,FEMALE,  264 
2017-2018,SUCSLUCS,REGION 1,GRADE 10,FEMALE,  276 
2017-2018,SUCSLUCS,REGION 2,GRADE 10,FEMALE,  61 
2017-2018,SUCSLUCS,REGION 3,GRADE 10,FEMALE,  453 
2017-2018,SUCSLUCS,REGION 4A,GRADE 10,FEMALE,  526 
2017-2018,SUCSLUCS,REGION 4B,GRADE 10,FEMALE,  230 
2017-2018,SUCSLUCS,REGION 5,GRADE 10,FEMALE,  387 
2017-2018,SUCSLUCS,REGION 6,GRADE 10,FEMALE,  403 
2017-2018,SUCSLUCS,REGION 7,GRADE 10,FEMALE,  182 
2017-2018,SUCSLUCS,REGION 8,GRADE 10,FEMALE,  378 
2017-2018,SUCSLUCS,REGION 9,GRADE 10,FEMALE,  302 
2017-2018,SUCSLUCS,REGION 10,GRADE 10,FEMALE,  700 
2017-2018,SUCSLUCS,REGION 11,GRADE 10,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 12,GRADE 10,FEMALE,  306 
2017-2018,SUCSLUCS,CARAGA,GRADE 10,FEMALE,  118 
2017-2018,SUCSLUCS,BARMM,GRADE 10,FEMALE,"  2,044 "
2017-2018,SUCSLUCS,CAR,GRADE 10,FEMALE,  170 
2017-2018,SUCSLUCS,NCR,GRADE 10,FEMALE,  238 
2017-2018,SUCSLUCS,REGION 1,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 2,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 3,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 4A,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 4B,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 5,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 6,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 7,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 8,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 9,NON-GRADE,FEMALE,  1 
2017-2018,SUCSLUCS,REGION 10,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 11,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,REGION 12,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,CARAGA,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,BARMM,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,CAR,NON-GRADE,FEMALE,  -   
2017-2018,SUCSLUCS,NCR,NON-GRADE,FEMALE,  -   
2018-2019,PUBLIC,REGION 1,GRADE 7,MALE,"  50,959 "
2018-2019,PUBLIC,REGION 2,GRADE 7,MALE,"  34,406 "
2018-2019,PUBLIC,REGION 3,GRADE 7,MALE,"  104,799 "
2018-2019,PUBLIC,REGION 4A,GRADE 7,MALE,"  139,254 "
2018-2019,PUBLIC,REGION 4B,GRADE 7,MALE,"  37,235 "
2018-2019,PUBLIC,REGION 5,GRADE 7,MALE,"  83,040 "
2018-2019,PUBLIC,REGION 6,GRADE 7,MALE,"  94,539 "
2018-2019,PUBLIC,REGION 7,GRADE 7,MALE,"  89,913 "
2018-2019,PUBLIC,REGION 8,GRADE 7,MALE,"  56,427 "
2018-2019,PUBLIC,REGION 9,GRADE 7,MALE,"  49,237 "
2018-2019,PUBLIC,REGION 10,GRADE 7,MALE,"  49,960 "
2018-2019,PUBLIC,REGION 11,GRADE 7,MALE,"  57,727 "
2018-2019,PUBLIC,REGION 12,GRADE 7,MALE,"  49,829 "
2018-2019,PUBLIC,CARAGA,GRADE 7,MALE,"  31,399 "
2018-2019,PUBLIC,BARMM,GRADE 7,MALE,"  21,135 "
2018-2019,PUBLIC,CAR,GRADE 7,MALE,"  15,986 "
2018-2019,PUBLIC,NCR,GRADE 7,MALE,"  101,613 "
2018-2019,PUBLIC,REGION 1,GRADE 8,MALE,"  46,330 "
2018-2019,PUBLIC,REGION 2,GRADE 8,MALE,"  29,645 "
2018-2019,PUBLIC,REGION 3,GRADE 8,MALE,"  93,261 "
2018-2019,PUBLIC,REGION 4A,GRADE 8,MALE,"  120,100 "
2018-2019,PUBLIC,REGION 4B,GRADE 8,MALE,"  32,229 "
2018-2019,PUBLIC,REGION 5,GRADE 8,MALE,"  69,570 "
2018-2019,PUBLIC,REGION 6,GRADE 8,MALE,"  75,867 "
2018-2019,PUBLIC,REGION 7,GRADE 8,MALE,"  71,164 "
2018-2019,PUBLIC,REGION 8,GRADE 8,MALE,"  49,384 "
2018-2019,PUBLIC,REGION 9,GRADE 8,MALE,"  37,649 "
2018-2019,PUBLIC,REGION 10,GRADE 8,MALE,"  41,131 "
2018-2019,PUBLIC,REGION 11,GRADE 8,MALE,"  47,040 "
2018-2019,PUBLIC,REGION 12,GRADE 8,MALE,"  41,451 "
2018-2019,PUBLIC,CARAGA,GRADE 8,MALE,"  28,546 "
2018-2019,PUBLIC,BARMM,GRADE 8,MALE,"  17,539 "
2018-2019,PUBLIC,CAR,GRADE 8,MALE,"  13,377 "
2018-2019,PUBLIC,NCR,GRADE 8,MALE,"  90,964 "
2018-2019,PUBLIC,REGION 1,GRADE 9,MALE,"  42,071 "
2018-2019,PUBLIC,REGION 2,GRADE 9,MALE,"  25,504 "
2018-2019,PUBLIC,REGION 3,GRADE 9,MALE,"  82,944 "
2018-2019,PUBLIC,REGION 4A,GRADE 9,MALE,"  104,748 "
2018-2019,PUBLIC,REGION 4B,GRADE 9,MALE,"  27,435 "
2018-2019,PUBLIC,REGION 5,GRADE 9,MALE,"  57,758 "
2018-2019,PUBLIC,REGION 6,GRADE 9,MALE,"  63,642 "
2018-2019,PUBLIC,REGION 7,GRADE 9,MALE,"  60,599 "
2018-2019,PUBLIC,REGION 8,GRADE 9,MALE,"  41,831 "
2018-2019,PUBLIC,REGION 9,GRADE 9,MALE,"  29,619 "
2018-2019,PUBLIC,REGION 10,GRADE 9,MALE,"  32,607 "
2018-2019,PUBLIC,REGION 11,GRADE 9,MALE,"  37,835 "
2018-2019,PUBLIC,REGION 12,GRADE 9,MALE,"  33,382 "
2018-2019,PUBLIC,CARAGA,GRADE 9,MALE,"  23,948 "
2018-2019,PUBLIC,BARMM,GRADE 9,MALE,"  14,581 "
2018-2019,PUBLIC,CAR,GRADE 9,MALE,"  11,749 "
2018-2019,PUBLIC,NCR,GRADE 9,MALE,"  81,285 "
2018-2019,PUBLIC,REGION 1,GRADE 10,MALE,"  38,203 "
2018-2019,PUBLIC,REGION 2,GRADE 10,MALE,"  23,230 "
2018-2019,PUBLIC,REGION 3,GRADE 10,MALE,"  74,645 "
2018-2019,PUBLIC,REGION 4A,GRADE 10,MALE,"  93,385 "
2018-2019,PUBLIC,REGION 4B,GRADE 10,MALE,"  23,857 "
2018-2019,PUBLIC,REGION 5,GRADE 10,MALE,"  49,078 "
2018-2019,PUBLIC,REGION 6,GRADE 10,MALE,"  56,881 "
2018-2019,PUBLIC,REGION 7,GRADE 10,MALE,"  53,002 "
2018-2019,PUBLIC,REGION 8,GRADE 10,MALE,"  35,269 "
2018-2019,PUBLIC,REGION 9,GRADE 10,MALE,"  24,000 "
2018-2019,PUBLIC,REGION 10,GRADE 10,MALE,"  27,854 "
2018-2019,PUBLIC,REGION 11,GRADE 10,MALE,"  30,939 "
2018-2019,PUBLIC,REGION 12,GRADE 10,MALE,"  28,283 "
2018-2019,PUBLIC,CARAGA,GRADE 10,MALE,"  20,536 "
2018-2019,PUBLIC,BARMM,GRADE 10,MALE,"  11,721 "
2018-2019,PUBLIC,CAR,GRADE 10,MALE,"  10,207 "
2018-2019,PUBLIC,NCR,GRADE 10,MALE,"  74,145 "
2018-2019,PUBLIC,REGION 1,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 2,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 3,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 4A,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 4B,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 5,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 6,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 7,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 8,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 9,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 10,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 11,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 12,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,CARAGA,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,BARMM,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,CAR,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,NCR,NON-GRADE,MALE,  -   
2018-2019,PUBLIC,REGION 1,GRADE 7,FEMALE,"  45,061 "
2018-2019,PUBLIC,REGION 2,GRADE 7,FEMALE,"  31,631 "
2018-2019,PUBLIC,REGION 3,GRADE 7,FEMALE,"  96,174 "
2018-2019,PUBLIC,REGION 4A,GRADE 7,FEMALE,"  126,123 "
2018-2019,PUBLIC,REGION 4B,GRADE 7,FEMALE,"  33,257 "
2018-2019,PUBLIC,REGION 5,GRADE 7,FEMALE,"  71,858 "
2018-2019,PUBLIC,REGION 6,GRADE 7,FEMALE,"  82,321 "
2018-2019,PUBLIC,REGION 7,GRADE 7,FEMALE,"  80,093 "
2018-2019,PUBLIC,REGION 8,GRADE 7,FEMALE,"  50,412 "
2018-2019,PUBLIC,REGION 9,GRADE 7,FEMALE,"  45,123 "
2018-2019,PUBLIC,REGION 10,GRADE 7,FEMALE,"  46,901 "
2018-2019,PUBLIC,REGION 11,GRADE 7,FEMALE,"  54,059 "
2018-2019,PUBLIC,REGION 12,GRADE 7,FEMALE,"  47,918 "
2018-2019,PUBLIC,CARAGA,GRADE 7,FEMALE,"  28,993 "
2018-2019,PUBLIC,BARMM,GRADE 7,FEMALE,"  24,037 "
2018-2019,PUBLIC,CAR,GRADE 7,FEMALE,"  13,945 "
2018-2019,PUBLIC,NCR,GRADE 7,FEMALE,"  94,417 "
2018-2019,PUBLIC,REGION 1,GRADE 8,FEMALE,"  43,923 "
2018-2019,PUBLIC,REGION 2,GRADE 8,FEMALE,"  29,030 "
2018-2019,PUBLIC,REGION 3,GRADE 8,FEMALE,"  91,091 "
2018-2019,PUBLIC,REGION 4A,GRADE 8,FEMALE,"  116,611 "
2018-2019,PUBLIC,REGION 4B,GRADE 8,FEMALE,"  31,805 "
2018-2019,PUBLIC,REGION 5,GRADE 8,FEMALE,"  67,673 "
2018-2019,PUBLIC,REGION 6,GRADE 8,FEMALE,"  74,035 "
2018-2019,PUBLIC,REGION 7,GRADE 8,FEMALE,"  71,204 "
2018-2019,PUBLIC,REGION 8,GRADE 8,FEMALE,"  48,896 "
2018-2019,PUBLIC,REGION 9,GRADE 8,FEMALE,"  39,033 "
2018-2019,PUBLIC,REGION 10,GRADE 8,FEMALE,"  42,741 "
2018-2019,PUBLIC,REGION 11,GRADE 8,FEMALE,"  48,181 "
2018-2019,PUBLIC,REGION 12,GRADE 8,FEMALE,"  43,586 "
2018-2019,PUBLIC,CARAGA,GRADE 8,FEMALE,"  27,879 "
2018-2019,PUBLIC,BARMM,GRADE 8,FEMALE,"  20,954 "
2018-2019,PUBLIC,CAR,GRADE 8,FEMALE,"  13,067 "
2018-2019,PUBLIC,NCR,GRADE 8,FEMALE,"  90,593 "
2018-2019,PUBLIC,REGION 1,GRADE 9,FEMALE,"  41,221 "
2018-2019,PUBLIC,REGION 2,GRADE 9,FEMALE,"  26,510 "
2018-2019,PUBLIC,REGION 3,GRADE 9,FEMALE,"  84,908 "
2018-2019,PUBLIC,REGION 4A,GRADE 9,FEMALE,"  106,844 "
2018-2019,PUBLIC,REGION 4B,GRADE 9,FEMALE,"  28,004 "
2018-2019,PUBLIC,REGION 5,GRADE 9,FEMALE,"  60,824 "
2018-2019,PUBLIC,REGION 6,GRADE 9,FEMALE,"  65,399 "
2018-2019,PUBLIC,REGION 7,GRADE 9,FEMALE,"  63,743 "
2018-2019,PUBLIC,REGION 8,GRADE 9,FEMALE,"  44,006 "
2018-2019,PUBLIC,REGION 9,GRADE 9,FEMALE,"  33,018 "
2018-2019,PUBLIC,REGION 10,GRADE 9,FEMALE,"  35,584 "
2018-2019,PUBLIC,REGION 11,GRADE 9,FEMALE,"  41,670 "
2018-2019,PUBLIC,REGION 12,GRADE 9,FEMALE,"  36,660 "
2018-2019,PUBLIC,CARAGA,GRADE 9,FEMALE,"  24,911 "
2018-2019,PUBLIC,BARMM,GRADE 9,FEMALE,"  18,253 "
2018-2019,PUBLIC,CAR,GRADE 9,FEMALE,"  12,380 "
2018-2019,PUBLIC,NCR,GRADE 9,FEMALE,"  84,286 "
2018-2019,PUBLIC,REGION 1,GRADE 10,FEMALE,"  38,497 "
2018-2019,PUBLIC,REGION 2,GRADE 10,FEMALE,"  24,752 "
2018-2019,PUBLIC,REGION 3,GRADE 10,FEMALE,"  78,918 "
2018-2019,PUBLIC,REGION 4A,GRADE 10,FEMALE,"  99,081 "
2018-2019,PUBLIC,REGION 4B,GRADE 10,FEMALE,"  26,083 "
2018-2019,PUBLIC,REGION 5,GRADE 10,FEMALE,"  55,170 "
2018-2019,PUBLIC,REGION 6,GRADE 10,FEMALE,"  61,373 "
2018-2019,PUBLIC,REGION 7,GRADE 10,FEMALE,"  58,948 "
2018-2019,PUBLIC,REGION 8,GRADE 10,FEMALE,"  39,676 "
2018-2019,PUBLIC,REGION 9,GRADE 10,FEMALE,"  28,329 "
2018-2019,PUBLIC,REGION 10,GRADE 10,FEMALE,"  31,133 "
2018-2019,PUBLIC,REGION 11,GRADE 10,FEMALE,"  35,734 "
2018-2019,PUBLIC,REGION 12,GRADE 10,FEMALE,"  32,111 "
2018-2019,PUBLIC,CARAGA,GRADE 10,FEMALE,"  21,985 "
2018-2019,PUBLIC,BARMM,GRADE 10,FEMALE,"  16,014 "
2018-2019,PUBLIC,CAR,GRADE 10,FEMALE,"  11,584 "
2018-2019,PUBLIC,NCR,GRADE 10,FEMALE,"  80,537 "
2018-2019,PUBLIC,REGION 1,NON-GRADE,FEMALE, - 
2018-2019,PUBLIC,REGION 2,NON-GRADE,FEMALE, - 
2018-2019,PUBLIC,REGION 3,NON-GRADE,FEMALE, - 
2018-2019,PUBLIC,REGION 4A,NON-GRADE,FEMALE, - 
2018-2019,PUBLIC,REGION 4B,NON-GRADE,FEMALE, - 
2018-2019,PUBLIC,REGION 5,NON-GRADE,FEMALE, - 
2018-2019,PUBLIC,REGION 6,NON-GRADE,FEMALE, - 
