SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2019-2020,SUCSLUCS,BARMM,GRADE 6,FEMALE,  173 
2019-2020,SUCSLUCS,CAR,GRADE 6,FEMALE,  44 
2019-2020,SUCSLUCS,NCR,GRADE 6,FEMALE,  19 
2019-2020,PUBLIC,REGION 1,NON-GRADE,MALE,"  1,741 "
2019-2020,PUBLIC,REGION 2,NON-GRADE,MALE,  883 
2019-2020,PUBLIC,REGION 3,NON-GRADE,MALE,"  4,211 "
2019-2020,PUBLIC,REGION 4A,NON-GRADE,MALE,"  6,045 "
2019-2020,PUBLIC,REGION 4B,NON-GRADE,MALE,  957 
2019-2020,PUBLIC,REGION 5,NON-GRADE,MALE,"  1,478 "
2019-2020,PUBLIC,REGION 6,NON-GRADE,MALE,"  3,056 "
2019-2020,PUBLIC,REGION 7,NON-GRADE,MALE,"  2,449 "
2019-2020,PUBLIC,REGION 8,NON-GRADE,MALE,  949 
2019-2020,PUBLIC,REGION 9,NON-GRADE,MALE,"  1,786 "
2019-2020,PUBLIC,REGION 10,NON-GRADE,MALE,"  1,767 "
2019-2020,PUBLIC,REGION 11,NON-GRADE,MALE,"  2,285 "
2019-2020,PUBLIC,REGION 12,NON-GRADE,MALE,  928 
2019-2020,PUBLIC,CARAGA,NON-GRADE,MALE,  937 
2019-2020,PUBLIC,BARMM,NON-GRADE,MALE,  128 
2019-2020,PUBLIC,CAR,NON-GRADE,MALE,  433 
2019-2020,PUBLIC,NCR,NON-GRADE,MALE,"  6,088 "
2019-2020,PRIVATE,REGION 1,NON-GRADE,MALE,  68 
2019-2020,PRIVATE,REGION 2,NON-GRADE,MALE,  7 
2019-2020,PRIVATE,REGION 3,NON-GRADE,MALE,  276 
2019-2020,PRIVATE,REGION 4A,NON-GRADE,MALE,  687 
2019-2020,PRIVATE,REGION 4B,NON-GRADE,MALE,  34 
2019-2020,PRIVATE,REGION 5,NON-GRADE,MALE,  68 
2019-2020,PRIVATE,REGION 6,NON-GRADE,MALE,  161 
2019-2020,PRIVATE,REGION 7,NON-GRADE,MALE,  174 
2019-2020,PRIVATE,REGION 8,NON-GRADE,MALE,  49 
2019-2020,PRIVATE,REGION 9,NON-GRADE,MALE,  26 
2019-2020,PRIVATE,REGION 10,NON-GRADE,MALE,  49 
2019-2020,PRIVATE,REGION 11,NON-GRADE,MALE,  45 
2019-2020,PRIVATE,REGION 12,NON-GRADE,MALE,  64 
2019-2020,PRIVATE,CARAGA,NON-GRADE,MALE,  13 
2019-2020,PRIVATE,BARMM,NON-GRADE,MALE,  35 
2019-2020,PRIVATE,CAR,NON-GRADE,MALE,  20 
2019-2020,PRIVATE,NCR,NON-GRADE,MALE,  826 
2019-2020,SUCSLUCS,REGION 1,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 2,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 3,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 4A,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 4B,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 5,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 6,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 7,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 8,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 9,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 10,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 11,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,REGION 12,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,CARAGA,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,BARMM,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,CAR,NON-GRADE,MALE,  -   
2019-2020,SUCSLUCS,NCR,NON-GRADE,MALE,  -   
2019-2020,PUBLIC,REGION 1,NON-GRADE,FEMALE,"  1,092 "
2019-2020,PUBLIC,REGION 2,NON-GRADE,FEMALE,  579 
2019-2020,PUBLIC,REGION 3,NON-GRADE,FEMALE,"  2,535 "
2019-2020,PUBLIC,REGION 4A,NON-GRADE,FEMALE,"  3,560 "
2019-2020,PUBLIC,REGION 4B,NON-GRADE,FEMALE,  659 
2019-2020,PUBLIC,REGION 5,NON-GRADE,FEMALE,  985 
2019-2020,PUBLIC,REGION 6,NON-GRADE,FEMALE,"  2,083 "
2019-2020,PUBLIC,REGION 7,NON-GRADE,FEMALE,"  1,540 "
2019-2020,PUBLIC,REGION 8,NON-GRADE,FEMALE,  595 
2019-2020,PUBLIC,REGION 9,NON-GRADE,FEMALE,"  1,132 "
2019-2020,PUBLIC,REGION 10,NON-GRADE,FEMALE,"  1,070 "
2019-2020,PUBLIC,REGION 11,NON-GRADE,FEMALE,"  1,387 "
2019-2020,PUBLIC,REGION 12,NON-GRADE,FEMALE,  596 
2019-2020,PUBLIC,CARAGA,NON-GRADE,FEMALE,  626 
2019-2020,PUBLIC,BARMM,NON-GRADE,FEMALE,  99 
2019-2020,PUBLIC,CAR,NON-GRADE,FEMALE,  213 
2019-2020,PUBLIC,NCR,NON-GRADE,FEMALE,"  3,210 "
2019-2020,PRIVATE,REGION 1,NON-GRADE,FEMALE,  39 
2019-2020,PRIVATE,REGION 2,NON-GRADE,FEMALE,  8 
2019-2020,PRIVATE,REGION 3,NON-GRADE,FEMALE,  104 
2019-2020,PRIVATE,REGION 4A,NON-GRADE,FEMALE,  239 
2019-2020,PRIVATE,REGION 4B,NON-GRADE,FEMALE,  14 
2019-2020,PRIVATE,REGION 5,NON-GRADE,FEMALE,  25 
2019-2020,PRIVATE,REGION 6,NON-GRADE,FEMALE,  51 
2019-2020,PRIVATE,REGION 7,NON-GRADE,FEMALE,  70 
2019-2020,PRIVATE,REGION 8,NON-GRADE,FEMALE,  44 
2019-2020,PRIVATE,REGION 9,NON-GRADE,FEMALE,  5 
2019-2020,PRIVATE,REGION 10,NON-GRADE,FEMALE,  50 
2019-2020,PRIVATE,REGION 11,NON-GRADE,FEMALE,  13 
2019-2020,PRIVATE,REGION 12,NON-GRADE,FEMALE,  21 
2019-2020,PRIVATE,CARAGA,NON-GRADE,FEMALE,  26 
2019-2020,PRIVATE,BARMM,NON-GRADE,FEMALE,  42 
2019-2020,PRIVATE,CAR,NON-GRADE,FEMALE,  19 
2019-2020,PRIVATE,NCR,NON-GRADE,FEMALE,  333 
2019-2020,SUCSLUCS,REGION 1,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 2,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 3,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 4A,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 4B,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 5,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 6,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 7,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 8,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 9,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 10,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 11,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,REGION 12,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,CARAGA,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,BARMM,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,CAR,NON-GRADE,FEMALE,  -   
2019-2020,SUCSLUCS,NCR,NON-GRADE,FEMALE,  -   
2020-2021,PUBLIC,REGION 1,KINDERGARTEN,MALE,"  48,837 "
2020-2021,PUBLIC,REGION 2,KINDERGARTEN,MALE,"  36,947 "
2020-2021,PUBLIC,REGION 3,KINDERGARTEN,MALE,"  106,932 "
2020-2021,PUBLIC,REGION 4A,KINDERGARTEN,MALE,"  133,600 "
2020-2021,PUBLIC,REGION 4B,KINDERGARTEN,MALE,"  37,118 "
2020-2021,PUBLIC,REGION 5,KINDERGARTEN,MALE,"  64,679 "
2020-2021,PUBLIC,REGION 6,KINDERGARTEN,MALE,"  74,799 "
2020-2021,PUBLIC,REGION 7,KINDERGARTEN,MALE,"  77,963 "
2020-2021,PUBLIC,REGION 8,KINDERGARTEN,MALE,"  52,348 "
2020-2021,PUBLIC,REGION 9,KINDERGARTEN,MALE,"  40,385 "
2020-2021,PUBLIC,REGION 10,KINDERGARTEN,MALE,"  52,209 "
2020-2021,PUBLIC,REGION 11,KINDERGARTEN,MALE,"  49,507 "
2020-2021,PUBLIC,REGION 12,KINDERGARTEN,MALE,"  49,005 "
2020-2021,PUBLIC,CARAGA,KINDERGARTEN,MALE,"  31,243 "
2020-2021,PUBLIC,BARMM,KINDERGARTEN,MALE,"  44,199 "
2020-2021,PUBLIC,CAR,KINDERGARTEN,MALE,"  16,589 "
2020-2021,PUBLIC,NCR,KINDERGARTEN,MALE,"  82,147 "
2020-2021,PUBLIC,REGION 1,GRADE 1,MALE,"  43,556 "
2020-2021,PUBLIC,REGION 2,GRADE 1,MALE,"  33,335 "
2020-2021,PUBLIC,REGION 3,GRADE 1,MALE,"  104,009 "
2020-2021,PUBLIC,REGION 4A,GRADE 1,MALE,"  134,311 "
2020-2021,PUBLIC,REGION 4B,GRADE 1,MALE,"  37,227 "
2020-2021,PUBLIC,REGION 5,GRADE 1,MALE,"  71,493 "
2020-2021,PUBLIC,REGION 6,GRADE 1,MALE,"  74,406 "
2020-2021,PUBLIC,REGION 7,GRADE 1,MALE,"  77,868 "
2020-2021,PUBLIC,REGION 8,GRADE 1,MALE,"  50,056 "
2020-2021,PUBLIC,REGION 9,GRADE 1,MALE,"  44,646 "
2020-2021,PUBLIC,REGION 10,GRADE 1,MALE,"  54,271 "
2020-2021,PUBLIC,REGION 11,GRADE 1,MALE,"  51,677 "
2020-2021,PUBLIC,REGION 12,GRADE 1,MALE,"  50,643 "
2020-2021,PUBLIC,CARAGA,GRADE 1,MALE,"  31,849 "
2020-2021,PUBLIC,BARMM,GRADE 1,MALE,"  46,842 "
2020-2021,PUBLIC,CAR,GRADE 1,MALE,"  15,397 "
2020-2021,PUBLIC,NCR,GRADE 1,MALE,"  91,356 "
2020-2021,PUBLIC,REGION 1,GRADE 2,MALE,"  53,444 "
2020-2021,PUBLIC,REGION 2,GRADE 2,MALE,"  40,677 "
2020-2021,PUBLIC,REGION 3,GRADE 2,MALE,"  121,219 "
2020-2021,PUBLIC,REGION 4A,GRADE 2,MALE,"  152,869 "
2020-2021,PUBLIC,REGION 4B,GRADE 2,MALE,"  40,149 "
2020-2021,PUBLIC,REGION 5,GRADE 2,MALE,"  73,396 "
2020-2021,PUBLIC,REGION 6,GRADE 2,MALE,"  84,721 "
2020-2021,PUBLIC,REGION 7,GRADE 2,MALE,"  83,877 "
2020-2021,PUBLIC,REGION 8,GRADE 2,MALE,"  55,245 "
2020-2021,PUBLIC,REGION 9,GRADE 2,MALE,"  45,822 "
2020-2021,PUBLIC,REGION 10,GRADE 2,MALE,"  58,941 "
2020-2021,PUBLIC,REGION 11,GRADE 2,MALE,"  55,686 "
2020-2021,PUBLIC,REGION 12,GRADE 2,MALE,"  56,792 "
2020-2021,PUBLIC,CARAGA,GRADE 2,MALE,"  35,207 "
2020-2021,PUBLIC,BARMM,GRADE 2,MALE,"  44,534 "
2020-2021,PUBLIC,CAR,GRADE 2,MALE,"  18,074 "
2020-2021,PUBLIC,NCR,GRADE 2,MALE,"  98,195 "
2020-2021,PUBLIC,REGION 1,GRADE 3,MALE,"  51,146 "
2020-2021,PUBLIC,REGION 2,GRADE 3,MALE,"  38,175 "
2020-2021,PUBLIC,REGION 3,GRADE 3,MALE,"  114,662 "
2020-2021,PUBLIC,REGION 4A,GRADE 3,MALE,"  146,039 "
2020-2021,PUBLIC,REGION 4B,GRADE 3,MALE,"  37,614 "
2020-2021,PUBLIC,REGION 5,GRADE 3,MALE,"  71,434 "
2020-2021,PUBLIC,REGION 6,GRADE 3,MALE,"  82,568 "
2020-2021,PUBLIC,REGION 7,GRADE 3,MALE,"  82,362 "
2020-2021,PUBLIC,REGION 8,GRADE 3,MALE,"  53,538 "
2020-2021,PUBLIC,REGION 9,GRADE 3,MALE,"  44,085 "
2020-2021,PUBLIC,REGION 10,GRADE 3,MALE,"  54,622 "
2020-2021,PUBLIC,REGION 11,GRADE 3,MALE,"  53,904 "
2020-2021,PUBLIC,REGION 12,GRADE 3,MALE,"  53,518 "
2020-2021,PUBLIC,CARAGA,GRADE 3,MALE,"  32,871 "
2020-2021,PUBLIC,BARMM,GRADE 3,MALE,"  40,937 "
2020-2021,PUBLIC,CAR,GRADE 3,MALE,"  16,728 "
2020-2021,PUBLIC,NCR,GRADE 3,MALE,"  95,783 "
2020-2021,PUBLIC,REGION 1,GRADE 4,MALE,"  41,838 "
2020-2021,PUBLIC,REGION 2,GRADE 4,MALE,"  31,149 "
2020-2021,PUBLIC,REGION 3,GRADE 4,MALE,"  94,087 "
2020-2021,PUBLIC,REGION 4A,GRADE 4,MALE,"  119,212 "
2020-2021,PUBLIC,REGION 4B,GRADE 4,MALE,"  31,818 "
2020-2021,PUBLIC,REGION 5,GRADE 4,MALE,"  60,695 "
2020-2021,PUBLIC,REGION 6,GRADE 4,MALE,"  68,684 "
2020-2021,PUBLIC,REGION 7,GRADE 4,MALE,"  65,182 "
2020-2021,PUBLIC,REGION 8,GRADE 4,MALE,"  45,718 "
2020-2021,PUBLIC,REGION 9,GRADE 4,MALE,"  37,700 "
2020-2021,PUBLIC,REGION 10,GRADE 4,MALE,"  47,683 "
2020-2021,PUBLIC,REGION 11,GRADE 4,MALE,"  43,132 "
2020-2021,PUBLIC,REGION 12,GRADE 4,MALE,"  44,562 "
2020-2021,PUBLIC,CARAGA,GRADE 4,MALE,"  28,343 "
2020-2021,PUBLIC,BARMM,GRADE 4,MALE,"  37,536 "
2020-2021,PUBLIC,CAR,GRADE 4,MALE,"  14,572 "
2020-2021,PUBLIC,NCR,GRADE 4,MALE,"  82,853 "
2020-2021,PUBLIC,REGION 1,GRADE 5,MALE,"  46,944 "
2020-2021,PUBLIC,REGION 2,GRADE 5,MALE,"  34,487 "
2020-2021,PUBLIC,REGION 3,GRADE 5,MALE,"  103,224 "
2020-2021,PUBLIC,REGION 4A,GRADE 5,MALE,"  126,135 "
2020-2021,PUBLIC,REGION 4B,GRADE 5,MALE,"  34,809 "
2020-2021,PUBLIC,REGION 5,GRADE 5,MALE,"  65,397 "
2020-2021,PUBLIC,REGION 6,GRADE 5,MALE,"  76,795 "
2020-2021,PUBLIC,REGION 7,GRADE 5,MALE,"  75,207 "
2020-2021,PUBLIC,REGION 8,GRADE 5,MALE,"  48,378 "
2020-2021,PUBLIC,REGION 9,GRADE 5,MALE,"  38,656 "
2020-2021,PUBLIC,REGION 10,GRADE 5,MALE,"  50,379 "
2020-2021,PUBLIC,REGION 11,GRADE 5,MALE,"  50,160 "
2020-2021,PUBLIC,REGION 12,GRADE 5,MALE,"  48,495 "
2020-2021,PUBLIC,CARAGA,GRADE 5,MALE,"  31,172 "
2020-2021,PUBLIC,BARMM,GRADE 5,MALE,"  34,688 "
2020-2021,PUBLIC,CAR,GRADE 5,MALE,"  16,147 "
2020-2021,PUBLIC,NCR,GRADE 5,MALE,"  87,859 "
2020-2021,PUBLIC,REGION 1,GRADE 6,MALE,"  49,362 "
2020-2021,PUBLIC,REGION 2,GRADE 6,MALE,"  36,499 "
2020-2021,PUBLIC,REGION 3,GRADE 6,MALE,"  106,437 "
2020-2021,PUBLIC,REGION 4A,GRADE 6,MALE,"  135,106 "
2020-2021,PUBLIC,REGION 4B,GRADE 6,MALE,"  35,062 "
2020-2021,PUBLIC,REGION 5,GRADE 6,MALE,"  65,292 "
2020-2021,PUBLIC,REGION 6,GRADE 6,MALE,"  79,057 "
2020-2021,PUBLIC,REGION 7,GRADE 6,MALE,"  79,295 "
2020-2021,PUBLIC,REGION 8,GRADE 6,MALE,"  48,775 "
2020-2021,PUBLIC,REGION 9,GRADE 6,MALE,"  40,106 "
2020-2021,PUBLIC,REGION 10,GRADE 6,MALE,"  51,527 "
2020-2021,PUBLIC,REGION 11,GRADE 6,MALE,"  51,425 "
2020-2021,PUBLIC,REGION 12,GRADE 6,MALE,"  51,027 "
2020-2021,PUBLIC,CARAGA,GRADE 6,MALE,"  31,266 "
2020-2021,PUBLIC,BARMM,GRADE 6,MALE,"  31,798 "
2020-2021,PUBLIC,CAR,GRADE 6,MALE,"  16,544 "
2020-2021,PUBLIC,NCR,GRADE 6,MALE,"  91,716 "
2020-2021,PUBLIC,REGION 1,KINDERGARTEN,FEMALE,"  45,279 "
2020-2021,PUBLIC,REGION 2,KINDERGARTEN,FEMALE,"  34,180 "
2020-2021,PUBLIC,REGION 3,KINDERGARTEN,FEMALE,"  99,567 "
2020-2021,PUBLIC,REGION 4A,KINDERGARTEN,FEMALE,"  124,211 "
2020-2021,PUBLIC,REGION 4B,KINDERGARTEN,FEMALE,"  34,356 "
2020-2021,PUBLIC,REGION 5,KINDERGARTEN,FEMALE,"  58,666 "
2020-2021,PUBLIC,REGION 6,KINDERGARTEN,FEMALE,"  69,483 "
2020-2021,PUBLIC,REGION 7,KINDERGARTEN,FEMALE,"  72,272 "
2020-2021,PUBLIC,REGION 8,KINDERGARTEN,FEMALE,"  47,638 "
2020-2021,PUBLIC,REGION 9,KINDERGARTEN,FEMALE,"  36,879 "
2020-2021,PUBLIC,REGION 10,KINDERGARTEN,FEMALE,"  47,813 "
2020-2021,PUBLIC,REGION 11,KINDERGARTEN,FEMALE,"  45,911 "
2020-2021,PUBLIC,REGION 12,KINDERGARTEN,FEMALE,"  46,285 "
2020-2021,PUBLIC,CARAGA,KINDERGARTEN,FEMALE,"  29,099 "
2020-2021,PUBLIC,BARMM,KINDERGARTEN,FEMALE,"  44,019 "
2020-2021,PUBLIC,CAR,KINDERGARTEN,FEMALE,"  15,212 "
2020-2021,PUBLIC,NCR,KINDERGARTEN,FEMALE,"  78,242 "
2020-2021,PUBLIC,REGION 1,GRADE 1,FEMALE,"  38,008 "
2020-2021,PUBLIC,REGION 2,GRADE 1,FEMALE,"  28,820 "
2020-2021,PUBLIC,REGION 3,GRADE 1,FEMALE,"  90,820 "
2020-2021,PUBLIC,REGION 4A,GRADE 1,FEMALE,"  119,040 "
2020-2021,PUBLIC,REGION 4B,GRADE 1,FEMALE,"  32,213 "
2020-2021,PUBLIC,REGION 5,GRADE 1,FEMALE,"  61,555 "
2020-2021,PUBLIC,REGION 6,GRADE 1,FEMALE,"  65,255 "
2020-2021,PUBLIC,REGION 7,GRADE 1,FEMALE,"  69,012 "
2020-2021,PUBLIC,REGION 8,GRADE 1,FEMALE,"  43,623 "
2020-2021,PUBLIC,REGION 9,GRADE 1,FEMALE,"  39,622 "
2020-2021,PUBLIC,REGION 10,GRADE 1,FEMALE,"  48,299 "
2020-2021,PUBLIC,REGION 11,GRADE 1,FEMALE,"  45,892 "
2020-2021,PUBLIC,REGION 12,GRADE 1,FEMALE,"  45,953 "
2020-2021,PUBLIC,CARAGA,GRADE 1,FEMALE,"  27,724 "
2020-2021,PUBLIC,BARMM,GRADE 1,FEMALE,"  45,614 "
2020-2021,PUBLIC,CAR,GRADE 1,FEMALE,"  13,486 "
2020-2021,PUBLIC,NCR,GRADE 1,FEMALE,"  83,217 "
2020-2021,PUBLIC,REGION 1,GRADE 2,FEMALE,"  50,144 "
2020-2021,PUBLIC,REGION 2,GRADE 2,FEMALE,"  38,430 "
2020-2021,PUBLIC,REGION 3,GRADE 2,FEMALE,"  114,636 "
2020-2021,PUBLIC,REGION 4A,GRADE 2,FEMALE,"  144,681 "
2020-2021,PUBLIC,REGION 4B,GRADE 2,FEMALE,"  36,958 "
2020-2021,PUBLIC,REGION 5,GRADE 2,FEMALE,"  67,089 "
2020-2021,PUBLIC,REGION 6,GRADE 2,FEMALE,"  78,498 "
2020-2021,PUBLIC,REGION 7,GRADE 2,FEMALE,"  77,772 "
2020-2021,PUBLIC,REGION 8,GRADE 2,FEMALE,"  51,791 "
2020-2021,PUBLIC,REGION 9,GRADE 2,FEMALE,"  42,608 "
2020-2021,PUBLIC,REGION 10,GRADE 2,FEMALE,"  55,016 "
2020-2021,PUBLIC,REGION 11,GRADE 2,FEMALE,"  52,439 "
2020-2021,PUBLIC,REGION 12,GRADE 2,FEMALE,"  53,670 "
2020-2021,PUBLIC,CARAGA,GRADE 2,FEMALE,"  32,829 "
2020-2021,PUBLIC,BARMM,GRADE 2,FEMALE,"  43,882 "
2020-2021,PUBLIC,CAR,GRADE 2,FEMALE,"  17,000 "
2020-2021,PUBLIC,NCR,GRADE 2,FEMALE,"  92,251 "
2020-2021,PUBLIC,REGION 1,GRADE 3,FEMALE,"  46,841 "
2020-2021,PUBLIC,REGION 2,GRADE 3,FEMALE,"  35,416 "
2020-2021,PUBLIC,REGION 3,GRADE 3,FEMALE,"  106,430 "
2020-2021,PUBLIC,REGION 4A,GRADE 3,FEMALE,"  136,073 "
2020-2021,PUBLIC,REGION 4B,GRADE 3,FEMALE,"  34,908 "
2020-2021,PUBLIC,REGION 5,GRADE 3,FEMALE,"  65,970 "
2020-2021,PUBLIC,REGION 6,GRADE 3,FEMALE,"  76,019 "
2020-2021,PUBLIC,REGION 7,GRADE 3,FEMALE,"  76,021 "
2020-2021,PUBLIC,REGION 8,GRADE 3,FEMALE,"  49,788 "
2020-2021,PUBLIC,REGION 9,GRADE 3,FEMALE,"  41,317 "
2020-2021,PUBLIC,REGION 10,GRADE 3,FEMALE,"  51,047 "
2020-2021,PUBLIC,REGION 11,GRADE 3,FEMALE,"  50,798 "
2020-2021,PUBLIC,REGION 12,GRADE 3,FEMALE,"  49,784 "
2020-2021,PUBLIC,CARAGA,GRADE 3,FEMALE,"  30,353 "
2020-2021,PUBLIC,BARMM,GRADE 3,FEMALE,"  40,246 "
2020-2021,PUBLIC,CAR,GRADE 3,FEMALE,"  15,358 "
2020-2021,PUBLIC,NCR,GRADE 3,FEMALE,"  89,172 "
2020-2021,PUBLIC,REGION 1,GRADE 4,FEMALE,"  37,881 "
2020-2021,PUBLIC,REGION 2,GRADE 4,FEMALE,"  28,293 "
2020-2021,PUBLIC,REGION 3,GRADE 4,FEMALE,"  86,262 "
2020-2021,PUBLIC,REGION 4A,GRADE 4,FEMALE,"  109,148 "
2020-2021,PUBLIC,REGION 4B,GRADE 4,FEMALE,"  29,368 "
2020-2021,PUBLIC,REGION 5,GRADE 4,FEMALE,"  54,332 "
2020-2021,PUBLIC,REGION 6,GRADE 4,FEMALE,"  61,935 "
2020-2021,PUBLIC,REGION 7,GRADE 4,FEMALE,"  59,478 "
2020-2021,PUBLIC,REGION 8,GRADE 4,FEMALE,"  41,177 "
2020-2021,PUBLIC,REGION 9,GRADE 4,FEMALE,"  35,067 "
2020-2021,PUBLIC,REGION 10,GRADE 4,FEMALE,"  44,131 "
2020-2021,PUBLIC,REGION 11,GRADE 4,FEMALE,"  39,215 "
2020-2021,PUBLIC,REGION 12,GRADE 4,FEMALE,"  41,726 "
2020-2021,PUBLIC,CARAGA,GRADE 4,FEMALE,"  25,712 "
2020-2021,PUBLIC,BARMM,GRADE 4,FEMALE,"  37,688 "
2020-2021,PUBLIC,CAR,GRADE 4,FEMALE,"  13,171 "
2020-2021,PUBLIC,NCR,GRADE 4,FEMALE,"  77,649 "
2020-2021,PUBLIC,REGION 1,GRADE 5,FEMALE,"  43,650 "
2020-2021,PUBLIC,REGION 2,GRADE 5,FEMALE,"  32,407 "
2020-2021,PUBLIC,REGION 3,GRADE 5,FEMALE,"  97,328 "
2020-2021,PUBLIC,REGION 4A,GRADE 5,FEMALE,"  119,914 "
2020-2021,PUBLIC,REGION 4B,GRADE 5,FEMALE,"  32,618 "
2020-2021,PUBLIC,REGION 5,GRADE 5,FEMALE,"  61,034 "
2020-2021,PUBLIC,REGION 6,GRADE 5,FEMALE,"  71,391 "
2020-2021,PUBLIC,REGION 7,GRADE 5,FEMALE,"  69,801 "
2020-2021,PUBLIC,REGION 8,GRADE 5,FEMALE,"  45,180 "
2020-2021,PUBLIC,REGION 9,GRADE 5,FEMALE,"  36,831 "
2020-2021,PUBLIC,REGION 10,GRADE 5,FEMALE,"  47,119 "
2020-2021,PUBLIC,REGION 11,GRADE 5,FEMALE,"  47,815 "
2020-2021,PUBLIC,REGION 12,GRADE 5,FEMALE,"  46,375 "
2020-2021,PUBLIC,CARAGA,GRADE 5,FEMALE,"  28,986 "
2020-2021,PUBLIC,BARMM,GRADE 5,FEMALE,"  35,657 "
2020-2021,PUBLIC,CAR,GRADE 5,FEMALE,"  14,774 "
2020-2021,PUBLIC,NCR,GRADE 5,FEMALE,"  83,769 "
2020-2021,PUBLIC,REGION 1,GRADE 6,FEMALE,"  45,958 "
2020-2021,PUBLIC,REGION 2,GRADE 6,FEMALE,"  34,434 "
2020-2021,PUBLIC,REGION 3,GRADE 6,FEMALE,"  100,791 "
2020-2021,PUBLIC,REGION 4A,GRADE 6,FEMALE,"  129,293 "
2020-2021,PUBLIC,REGION 4B,GRADE 6,FEMALE,"  33,441 "
2020-2021,PUBLIC,REGION 5,GRADE 6,FEMALE,"  61,137 "
2020-2021,PUBLIC,REGION 6,GRADE 6,FEMALE,"  73,438 "
2020-2021,PUBLIC,REGION 7,GRADE 6,FEMALE,"  74,652 "
2020-2021,PUBLIC,REGION 8,GRADE 6,FEMALE,"  45,678 "
2020-2021,PUBLIC,REGION 9,GRADE 6,FEMALE,"  38,481 "
2020-2021,PUBLIC,REGION 10,GRADE 6,FEMALE,"  48,499 "
2020-2021,PUBLIC,REGION 11,GRADE 6,FEMALE,"  49,807 "
2020-2021,PUBLIC,REGION 12,GRADE 6,FEMALE,"  48,696 "
2020-2021,PUBLIC,CARAGA,GRADE 6,FEMALE,"  29,808 "
2020-2021,PUBLIC,BARMM,GRADE 6,FEMALE,"  34,470 "
2020-2021,PUBLIC,CAR,GRADE 6,FEMALE,"  15,715 "
2020-2021,PUBLIC,NCR,GRADE 6,FEMALE,"  88,938 "
2020-2021,PRIVATE,REGION 1,KINDERGARTEN,MALE,"  2,433 "
2020-2021,PRIVATE,REGION 2,KINDERGARTEN,MALE,"  2,136 "
2020-2021,PRIVATE,REGION 3,KINDERGARTEN,MALE,"  5,870 "
2020-2021,PRIVATE,REGION 4A,KINDERGARTEN,MALE,"  10,590 "
2020-2021,PRIVATE,REGION 4B,KINDERGARTEN,MALE,"  1,377 "
2020-2021,PRIVATE,REGION 5,KINDERGARTEN,MALE,"  2,347 "
2020-2021,PRIVATE,REGION 6,KINDERGARTEN,MALE,"  5,272 "
2020-2021,PRIVATE,REGION 7,KINDERGARTEN,MALE,"  4,405 "
2020-2021,PRIVATE,REGION 8,KINDERGARTEN,MALE,"  1,418 "
2020-2021,PRIVATE,REGION 9,KINDERGARTEN,MALE,"  1,745 "
2020-2021,PRIVATE,REGION 10,KINDERGARTEN,MALE,"  2,485 "
2020-2021,PRIVATE,REGION 11,KINDERGARTEN,MALE,"  2,719 "
2020-2021,PRIVATE,REGION 12,KINDERGARTEN,MALE,"  2,486 "
2020-2021,PRIVATE,CARAGA,KINDERGARTEN,MALE,"  1,427 "
2020-2021,PRIVATE,BARMM,KINDERGARTEN,MALE,"  2,883 "
2020-2021,PRIVATE,CAR,KINDERGARTEN,MALE,"  1,196 "
2020-2021,PRIVATE,NCR,KINDERGARTEN,MALE,"  11,857 "
