SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2019-2020,PUBLIC,REGION 2,GRADE 3,MALE,30706
2019-2020,PUBLIC,REGION 2,GRADE 4,FEMALE,32046
2019-2020,PUBLIC,REGION 2,GRADE 4,MALE,34155
2019-2020,PUBLIC,REGION 2,GRADE 5,FEMALE,34388
2019-2020,PUBLIC,REGION 2,GRADE 5,MALE,36565
2019-2020,PUBLIC,REGION 2,GRADE 6,FEMALE,35369
2019-2020,PUBLIC,REGION 2,GRADE 6,MALE,37230
2019-2020,PUBLIC,REGION 2,GRADE 7,FEMALE,30428
2019-2020,PUBLIC,REGION 2,GRADE 7,MALE,32967
2019-2020,PUBLIC,REGION 2,GRADE 8,FEMALE,30996
2019-2020,PUBLIC,REGION 2,GRADE 8,MALE,31964
2019-2020,PUBLIC,REGION 2,GRADE 9,FEMALE,28214
2019-2020,PUBLIC,REGION 2,GRADE 9,MALE,27895
2019-2020,PUBLIC,REGION 2,KINDERGARTEN,FEMALE,26906
2019-2020,PUBLIC,REGION 2,KINDERGARTEN,MALE,30519
2019-2020,PUBLIC,REGION 2,NON-GRADE (PRIMARY),FEMALE,579
2019-2020,PUBLIC,REGION 2,NON-GRADE (PRIMARY),MALE,883
2019-2020,PUBLIC,REGION 2,NON-GRADE (SECONDARY),FEMALE,14
2019-2020,PUBLIC,REGION 2,NON-GRADE (SECONDARY),MALE,8
2019-2020,PUBLIC,REGION 3,GRADE 1,FEMALE,113716
2019-2020,PUBLIC,REGION 3,GRADE 1,MALE,121503
2019-2020,PUBLIC,REGION 3,GRADE 10,FEMALE,81843
2019-2020,PUBLIC,REGION 3,GRADE 10,MALE,77616
2019-2020,PUBLIC,REGION 3,GRADE 2,FEMALE,104636
2019-2020,PUBLIC,REGION 3,GRADE 2,MALE,113317
2019-2020,PUBLIC,REGION 3,GRADE 3,FEMALE,84725
2019-2020,PUBLIC,REGION 3,GRADE 3,MALE,92857
2019-2020,PUBLIC,REGION 3,GRADE 4,FEMALE,95618
2019-2020,PUBLIC,REGION 3,GRADE 4,MALE,101862
2019-2020,PUBLIC,REGION 3,GRADE 5,FEMALE,100577
2019-2020,PUBLIC,REGION 3,GRADE 5,MALE,107350
2019-2020,PUBLIC,REGION 3,GRADE 6,FEMALE,107523
2019-2020,PUBLIC,REGION 3,GRADE 6,MALE,113138
2019-2020,PUBLIC,REGION 3,GRADE 7,FEMALE,94934
2019-2020,PUBLIC,REGION 3,GRADE 7,MALE,103173
2019-2020,PUBLIC,REGION 3,GRADE 8,FEMALE,94698
2019-2020,PUBLIC,REGION 3,GRADE 8,MALE,99326
2019-2020,PUBLIC,REGION 3,GRADE 9,FEMALE,88806
2019-2020,PUBLIC,REGION 3,GRADE 9,MALE,87941
2019-2020,PUBLIC,REGION 3,KINDERGARTEN,FEMALE,85944
2019-2020,PUBLIC,REGION 3,KINDERGARTEN,MALE,97422
2019-2020,PUBLIC,REGION 3,NON-GRADE (PRIMARY),FEMALE,2535
2019-2020,PUBLIC,REGION 3,NON-GRADE (PRIMARY),MALE,4211
2019-2020,PUBLIC,REGION 3,NON-GRADE (SECONDARY),FEMALE,84
2019-2020,PUBLIC,REGION 3,NON-GRADE (SECONDARY),MALE,106
2019-2020,PUBLIC,REGION 4A,GRADE 1,FEMALE,143035
2019-2020,PUBLIC,REGION 4A,GRADE 1,MALE,153264
2019-2020,PUBLIC,REGION 4A,GRADE 10,FEMALE,103321
2019-2020,PUBLIC,REGION 4A,GRADE 10,MALE,97877
2019-2020,PUBLIC,REGION 4A,GRADE 2,FEMALE,133808
2019-2020,PUBLIC,REGION 4A,GRADE 2,MALE,144599
2019-2020,PUBLIC,REGION 4A,GRADE 3,FEMALE,107517
2019-2020,PUBLIC,REGION 4A,GRADE 3,MALE,118645
2019-2020,PUBLIC,REGION 4A,GRADE 4,FEMALE,117501
2019-2020,PUBLIC,REGION 4A,GRADE 4,MALE,124475
2019-2020,PUBLIC,REGION 4A,GRADE 5,FEMALE,129683
2019-2020,PUBLIC,REGION 4A,GRADE 5,MALE,137106
2019-2020,PUBLIC,REGION 4A,GRADE 6,FEMALE,133566
2019-2020,PUBLIC,REGION 4A,GRADE 6,MALE,140296
2019-2020,PUBLIC,REGION 4A,GRADE 7,FEMALE,120921
2019-2020,PUBLIC,REGION 4A,GRADE 7,MALE,131990
2019-2020,PUBLIC,REGION 4A,GRADE 8,FEMALE,124086
2019-2020,PUBLIC,REGION 4A,GRADE 8,MALE,130797
2019-2020,PUBLIC,REGION 4A,GRADE 9,FEMALE,114162
2019-2020,PUBLIC,REGION 4A,GRADE 9,MALE,114136
2019-2020,PUBLIC,REGION 4A,KINDERGARTEN,FEMALE,111917
2019-2020,PUBLIC,REGION 4A,KINDERGARTEN,MALE,123740
2019-2020,PUBLIC,REGION 4A,NON-GRADE (PRIMARY),FEMALE,3560
2019-2020,PUBLIC,REGION 4A,NON-GRADE (PRIMARY),MALE,6045
2019-2020,PUBLIC,REGION 4A,NON-GRADE (SECONDARY),FEMALE,218
2019-2020,PUBLIC,REGION 4A,NON-GRADE (SECONDARY),MALE,350
2019-2020,PUBLIC,REGION 4B,GRADE 1,FEMALE,37991
2019-2020,PUBLIC,REGION 4B,GRADE 1,MALE,42003
2019-2020,PUBLIC,REGION 4B,GRADE 10,FEMALE,26752
2019-2020,PUBLIC,REGION 4B,GRADE 10,MALE,25249
2019-2020,PUBLIC,REGION 4B,GRADE 2,FEMALE,35343
2019-2020,PUBLIC,REGION 4B,GRADE 2,MALE,38318
2019-2020,PUBLIC,REGION 4B,GRADE 3,FEMALE,29661
2019-2020,PUBLIC,REGION 4B,GRADE 3,MALE,32560
2019-2020,PUBLIC,REGION 4B,GRADE 4,FEMALE,33027
2019-2020,PUBLIC,REGION 4B,GRADE 4,MALE,35504
2019-2020,PUBLIC,REGION 4B,GRADE 5,FEMALE,33868
2019-2020,PUBLIC,REGION 4B,GRADE 5,MALE,36040
2019-2020,PUBLIC,REGION 4B,GRADE 6,FEMALE,34815
2019-2020,PUBLIC,REGION 4B,GRADE 6,MALE,36594
2019-2020,PUBLIC,REGION 4B,GRADE 7,FEMALE,30864
2019-2020,PUBLIC,REGION 4B,GRADE 7,MALE,33551
2019-2020,PUBLIC,REGION 4B,GRADE 8,FEMALE,32076
2019-2020,PUBLIC,REGION 4B,GRADE 8,MALE,34358
2019-2020,PUBLIC,REGION 4B,GRADE 9,FEMALE,30522
2019-2020,PUBLIC,REGION 4B,GRADE 9,MALE,29719
2019-2020,PUBLIC,REGION 4B,KINDERGARTEN,FEMALE,29695
2019-2020,PUBLIC,REGION 4B,KINDERGARTEN,MALE,32885
2019-2020,PUBLIC,REGION 4B,NON-GRADE (PRIMARY),FEMALE,659
2019-2020,PUBLIC,REGION 4B,NON-GRADE (PRIMARY),MALE,957
2019-2020,PUBLIC,REGION 4B,NON-GRADE (SECONDARY),FEMALE,6
2019-2020,PUBLIC,REGION 4B,NON-GRADE (SECONDARY),MALE,13
2019-2020,PUBLIC,REGION 5,GRADE 1,FEMALE,71061
2019-2020,PUBLIC,REGION 5,GRADE 1,MALE,79607
2019-2020,PUBLIC,REGION 5,GRADE 10,FEMALE,57705
2019-2020,PUBLIC,REGION 5,GRADE 10,MALE,51822
2019-2020,PUBLIC,REGION 5,GRADE 2,FEMALE,68633
2019-2020,PUBLIC,REGION 5,GRADE 2,MALE,75136
2019-2020,PUBLIC,REGION 5,GRADE 3,FEMALE,56410
2019-2020,PUBLIC,REGION 5,GRADE 3,MALE,63725
2019-2020,PUBLIC,REGION 5,GRADE 4,FEMALE,63002
2019-2020,PUBLIC,REGION 5,GRADE 4,MALE,68349
2019-2020,PUBLIC,REGION 5,GRADE 5,FEMALE,63077
2019-2020,PUBLIC,REGION 5,GRADE 5,MALE,68177
2019-2020,PUBLIC,REGION 5,GRADE 6,FEMALE,67405
2019-2020,PUBLIC,REGION 5,GRADE 6,MALE,71531
2019-2020,PUBLIC,REGION 5,GRADE 7,FEMALE,62242
2019-2020,PUBLIC,REGION 5,GRADE 7,MALE,70051
2019-2020,PUBLIC,REGION 5,GRADE 8,FEMALE,69455
2019-2020,PUBLIC,REGION 5,GRADE 8,MALE,75300
2019-2020,PUBLIC,REGION 5,GRADE 9,FEMALE,64890
2019-2020,PUBLIC,REGION 5,GRADE 9,MALE,63354
2019-2020,PUBLIC,REGION 5,KINDERGARTEN,FEMALE,59431
2019-2020,PUBLIC,REGION 5,KINDERGARTEN,MALE,66878
2019-2020,PUBLIC,REGION 5,NON-GRADE (PRIMARY),FEMALE,985
2019-2020,PUBLIC,REGION 5,NON-GRADE (PRIMARY),MALE,1478
2019-2020,PUBLIC,REGION 5,NON-GRADE (SECONDARY),FEMALE,76
2019-2020,PUBLIC,REGION 5,NON-GRADE (SECONDARY),MALE,227
2019-2020,PUBLIC,REGION 6,GRADE 1,FEMALE,78475
2019-2020,PUBLIC,REGION 6,GRADE 1,MALE,85686
2019-2020,PUBLIC,REGION 6,GRADE 10,FEMALE,62383
2019-2020,PUBLIC,REGION 6,GRADE 10,MALE,58161
2019-2020,PUBLIC,REGION 6,GRADE 2,FEMALE,75545
2019-2020,PUBLIC,REGION 6,GRADE 2,MALE,82317
2019-2020,PUBLIC,REGION 6,GRADE 3,FEMALE,61507
2019-2020,PUBLIC,REGION 6,GRADE 3,MALE,68129
2019-2020,PUBLIC,REGION 6,GRADE 4,FEMALE,70957
2019-2020,PUBLIC,REGION 6,GRADE 4,MALE,76689
2019-2020,PUBLIC,REGION 6,GRADE 5,FEMALE,73416
2019-2020,PUBLIC,REGION 6,GRADE 5,MALE,79815
2019-2020,PUBLIC,REGION 6,GRADE 6,FEMALE,78268
2019-2020,PUBLIC,REGION 6,GRADE 6,MALE,84039
2019-2020,PUBLIC,REGION 6,GRADE 7,FEMALE,73961
2019-2020,PUBLIC,REGION 6,GRADE 7,MALE,82041
2019-2020,PUBLIC,REGION 6,GRADE 8,FEMALE,80110
2019-2020,PUBLIC,REGION 6,GRADE 8,MALE,87485
2019-2020,PUBLIC,REGION 6,GRADE 9,FEMALE,71600
2019-2020,PUBLIC,REGION 6,GRADE 9,MALE,70245
2019-2020,PUBLIC,REGION 6,KINDERGARTEN,FEMALE,57914
2019-2020,PUBLIC,REGION 6,KINDERGARTEN,MALE,64036
2019-2020,PUBLIC,REGION 6,NON-GRADE (PRIMARY),FEMALE,2083
2019-2020,PUBLIC,REGION 6,NON-GRADE (PRIMARY),MALE,3056
2019-2020,PUBLIC,REGION 6,NON-GRADE (SECONDARY),FEMALE,34
2019-2020,PUBLIC,REGION 6,NON-GRADE (SECONDARY),MALE,39
2019-2020,PUBLIC,REGION 7,GRADE 1,FEMALE,78877
2019-2020,PUBLIC,REGION 7,GRADE 1,MALE,86163
2019-2020,PUBLIC,REGION 7,GRADE 10,FEMALE,61386
2019-2020,PUBLIC,REGION 7,GRADE 10,MALE,55813
2019-2020,PUBLIC,REGION 7,GRADE 2,FEMALE,76722
2019-2020,PUBLIC,REGION 7,GRADE 2,MALE,83668
2019-2020,PUBLIC,REGION 7,GRADE 3,FEMALE,59586
2019-2020,PUBLIC,REGION 7,GRADE 3,MALE,65901
2019-2020,PUBLIC,REGION 7,GRADE 4,FEMALE,70154
2019-2020,PUBLIC,REGION 7,GRADE 4,MALE,76085
2019-2020,PUBLIC,REGION 7,GRADE 5,FEMALE,75175
2019-2020,PUBLIC,REGION 7,GRADE 5,MALE,80963
2019-2020,PUBLIC,REGION 7,GRADE 6,FEMALE,77265
2019-2020,PUBLIC,REGION 7,GRADE 6,MALE,81791
2019-2020,PUBLIC,REGION 7,GRADE 7,FEMALE,69917
2019-2020,PUBLIC,REGION 7,GRADE 7,MALE,77829
2019-2020,PUBLIC,REGION 7,GRADE 8,FEMALE,77228
2019-2020,PUBLIC,REGION 7,GRADE 8,MALE,80221
2019-2020,PUBLIC,REGION 7,GRADE 9,FEMALE,68609
2019-2020,PUBLIC,REGION 7,GRADE 9,MALE,64363
2019-2020,PUBLIC,REGION 7,KINDERGARTEN,FEMALE,65477
2019-2020,PUBLIC,REGION 7,KINDERGARTEN,MALE,72258
2019-2020,PUBLIC,REGION 7,NON-GRADE (PRIMARY),FEMALE,1540
2019-2020,PUBLIC,REGION 7,NON-GRADE (PRIMARY),MALE,2449
2019-2020,PUBLIC,REGION 7,NON-GRADE (SECONDARY),FEMALE,2
2019-2020,PUBLIC,REGION 7,NON-GRADE (SECONDARY),MALE,8
2019-2020,PUBLIC,REGION 8,GRADE 1,FEMALE,52393
2019-2020,PUBLIC,REGION 8,GRADE 1,MALE,56672
2019-2020,PUBLIC,REGION 8,GRADE 10,FEMALE,41608
2019-2020,PUBLIC,REGION 8,GRADE 10,MALE,37298
2019-2020,PUBLIC,REGION 8,GRADE 2,FEMALE,49923
2019-2020,PUBLIC,REGION 8,GRADE 2,MALE,53731
2019-2020,PUBLIC,REGION 8,GRADE 3,FEMALE,41221
2019-2020,PUBLIC,REGION 8,GRADE 3,MALE,45902
2019-2020,PUBLIC,REGION 8,GRADE 4,FEMALE,45110
2019-2020,PUBLIC,REGION 8,GRADE 4,MALE,48561
2019-2020,PUBLIC,REGION 8,GRADE 5,FEMALE,45762
2019-2020,PUBLIC,REGION 8,GRADE 5,MALE,49384
2019-2020,PUBLIC,REGION 8,GRADE 6,FEMALE,50150
2019-2020,PUBLIC,REGION 8,GRADE 6,MALE,53174
2019-2020,PUBLIC,REGION 8,GRADE 7,FEMALE,46206
2019-2020,PUBLIC,REGION 8,GRADE 7,MALE,52553
2019-2020,PUBLIC,REGION 8,GRADE 8,FEMALE,48671
2019-2020,PUBLIC,REGION 8,GRADE 8,MALE,51218
2019-2020,PUBLIC,REGION 8,GRADE 9,FEMALE,46775
2019-2020,PUBLIC,REGION 8,GRADE 9,MALE,44834
2019-2020,PUBLIC,REGION 8,KINDERGARTEN,FEMALE,41509
2019-2020,PUBLIC,REGION 8,KINDERGARTEN,MALE,46154
2019-2020,PUBLIC,REGION 8,NON-GRADE (PRIMARY),FEMALE,595
2019-2020,PUBLIC,REGION 8,NON-GRADE (PRIMARY),MALE,949
2019-2020,PUBLIC,REGION 8,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,PUBLIC,REGION 8,NON-GRADE (SECONDARY),MALE,0
2019-2020,PUBLIC,REGION 9,GRADE 1,FEMALE,44231
2019-2020,PUBLIC,REGION 9,GRADE 1,MALE,48169
2019-2020,PUBLIC,REGION 9,GRADE 10,FEMALE,30596
2019-2020,PUBLIC,REGION 9,GRADE 10,MALE,25892
2019-2020,PUBLIC,REGION 9,GRADE 2,FEMALE,42517
2019-2020,PUBLIC,REGION 9,GRADE 2,MALE,45557
2019-2020,PUBLIC,REGION 9,GRADE 3,FEMALE,35901
2019-2020,PUBLIC,REGION 9,GRADE 3,MALE,38786
2019-2020,PUBLIC,REGION 9,GRADE 4,FEMALE,37344
2019-2020,PUBLIC,REGION 9,GRADE 4,MALE,39550
2019-2020,PUBLIC,REGION 9,GRADE 5,FEMALE,39417
2019-2020,PUBLIC,REGION 9,GRADE 5,MALE,41859
2019-2020,PUBLIC,REGION 9,GRADE 6,FEMALE,42098
2019-2020,PUBLIC,REGION 9,GRADE 6,MALE,43815
2019-2020,PUBLIC,REGION 9,GRADE 7,FEMALE,39498
2019-2020,PUBLIC,REGION 9,GRADE 7,MALE,42687
2019-2020,PUBLIC,REGION 9,GRADE 8,FEMALE,42227
2019-2020,PUBLIC,REGION 9,GRADE 8,MALE,42475
2019-2020,PUBLIC,REGION 9,GRADE 9,FEMALE,36712
2019-2020,PUBLIC,REGION 9,GRADE 9,MALE,32877
2019-2020,PUBLIC,REGION 9,KINDERGARTEN,FEMALE,37770
2019-2020,PUBLIC,REGION 9,KINDERGARTEN,MALE,41785
2019-2020,PUBLIC,REGION 9,NON-GRADE (PRIMARY),FEMALE,1132
2019-2020,PUBLIC,REGION 9,NON-GRADE (PRIMARY),MALE,1786
2019-2020,PUBLIC,REGION 9,NON-GRADE (SECONDARY),FEMALE,14
2019-2020,PUBLIC,REGION 9,NON-GRADE (SECONDARY),MALE,10
2019-2020,SUCSLUCS,BARMM,GRADE 1,FEMALE,127
2019-2020,SUCSLUCS,BARMM,GRADE 1,MALE,134
2019-2020,SUCSLUCS,BARMM,GRADE 10,FEMALE,2663
2019-2020,SUCSLUCS,BARMM,GRADE 10,MALE,1811
2019-2020,SUCSLUCS,BARMM,GRADE 2,FEMALE,149
2019-2020,SUCSLUCS,BARMM,GRADE 2,MALE,158
2019-2020,SUCSLUCS,BARMM,GRADE 3,FEMALE,133
2019-2020,SUCSLUCS,BARMM,GRADE 3,MALE,126
2019-2020,SUCSLUCS,BARMM,GRADE 4,FEMALE,143
2019-2020,SUCSLUCS,BARMM,GRADE 4,MALE,191
2019-2020,SUCSLUCS,BARMM,GRADE 5,FEMALE,211
2019-2020,SUCSLUCS,BARMM,GRADE 5,MALE,151
2019-2020,SUCSLUCS,BARMM,GRADE 6,FEMALE,173
2019-2020,SUCSLUCS,BARMM,GRADE 6,MALE,148
2019-2020,SUCSLUCS,BARMM,GRADE 7,FEMALE,3358
2019-2020,SUCSLUCS,BARMM,GRADE 7,MALE,2931
2019-2020,SUCSLUCS,BARMM,GRADE 8,FEMALE,3264
2019-2020,SUCSLUCS,BARMM,GRADE 8,MALE,2460
2019-2020,SUCSLUCS,BARMM,GRADE 9,FEMALE,2913
2019-2020,SUCSLUCS,BARMM,GRADE 9,MALE,2170
2019-2020,SUCSLUCS,BARMM,KINDERGARTEN,FEMALE,43
2019-2020,SUCSLUCS,BARMM,KINDERGARTEN,MALE,36
2019-2020,SUCSLUCS,BARMM,NON-GRADE (PRIMARY),FEMALE,0
2019-2020,SUCSLUCS,BARMM,NON-GRADE (PRIMARY),MALE,0
2019-2020,SUCSLUCS,BARMM,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,SUCSLUCS,BARMM,NON-GRADE (SECONDARY),MALE,0
2019-2020,SUCSLUCS,CAR,GRADE 1,FEMALE,22
2019-2020,SUCSLUCS,CAR,GRADE 1,MALE,26
2019-2020,SUCSLUCS,CAR,GRADE 10,FEMALE,250
2019-2020,SUCSLUCS,CAR,GRADE 10,MALE,200
2019-2020,SUCSLUCS,CAR,GRADE 2,FEMALE,29
2019-2020,SUCSLUCS,CAR,GRADE 2,MALE,36
2019-2020,SUCSLUCS,CAR,GRADE 3,FEMALE,46
2019-2020,SUCSLUCS,CAR,GRADE 3,MALE,44
2019-2020,SUCSLUCS,CAR,GRADE 4,FEMALE,47
2019-2020,SUCSLUCS,CAR,GRADE 4,MALE,44
2019-2020,SUCSLUCS,CAR,GRADE 5,FEMALE,36
2019-2020,SUCSLUCS,CAR,GRADE 5,MALE,41
2019-2020,SUCSLUCS,CAR,GRADE 6,FEMALE,44
2019-2020,SUCSLUCS,CAR,GRADE 6,MALE,39
2019-2020,SUCSLUCS,CAR,GRADE 7,FEMALE,197
2019-2020,SUCSLUCS,CAR,GRADE 7,MALE,160
2019-2020,SUCSLUCS,CAR,GRADE 8,FEMALE,210
2019-2020,SUCSLUCS,CAR,GRADE 8,MALE,161
2019-2020,SUCSLUCS,CAR,GRADE 9,FEMALE,259
2019-2020,SUCSLUCS,CAR,GRADE 9,MALE,204
2019-2020,SUCSLUCS,CAR,KINDERGARTEN,FEMALE,93
2019-2020,SUCSLUCS,CAR,KINDERGARTEN,MALE,96
2019-2020,SUCSLUCS,CAR,NON-GRADE (PRIMARY),FEMALE,0
2019-2020,SUCSLUCS,CAR,NON-GRADE (PRIMARY),MALE,0
2019-2020,SUCSLUCS,CAR,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,SUCSLUCS,CAR,NON-GRADE (SECONDARY),MALE,0
2019-2020,SUCSLUCS,CARAGA,GRADE 1,FEMALE,20
2019-2020,SUCSLUCS,CARAGA,GRADE 1,MALE,20
2019-2020,SUCSLUCS,CARAGA,GRADE 10,FEMALE,62
2019-2020,SUCSLUCS,CARAGA,GRADE 10,MALE,66
2019-2020,SUCSLUCS,CARAGA,GRADE 2,FEMALE,14
2019-2020,SUCSLUCS,CARAGA,GRADE 2,MALE,23
2019-2020,SUCSLUCS,CARAGA,GRADE 3,FEMALE,15
2019-2020,SUCSLUCS,CARAGA,GRADE 3,MALE,15
2019-2020,SUCSLUCS,CARAGA,GRADE 4,FEMALE,20
2019-2020,SUCSLUCS,CARAGA,GRADE 4,MALE,15
2019-2020,SUCSLUCS,CARAGA,GRADE 5,FEMALE,21
2019-2020,SUCSLUCS,CARAGA,GRADE 5,MALE,17
2019-2020,SUCSLUCS,CARAGA,GRADE 6,FEMALE,14
2019-2020,SUCSLUCS,CARAGA,GRADE 6,MALE,24
2019-2020,SUCSLUCS,CARAGA,GRADE 7,FEMALE,44
2019-2020,SUCSLUCS,CARAGA,GRADE 7,MALE,28
2019-2020,SUCSLUCS,CARAGA,GRADE 8,FEMALE,49
2019-2020,SUCSLUCS,CARAGA,GRADE 8,MALE,30
2019-2020,SUCSLUCS,CARAGA,GRADE 9,FEMALE,75
2019-2020,SUCSLUCS,CARAGA,GRADE 9,MALE,51
2019-2020,SUCSLUCS,CARAGA,KINDERGARTEN,FEMALE,8
2019-2020,SUCSLUCS,CARAGA,KINDERGARTEN,MALE,11
2019-2020,SUCSLUCS,CARAGA,NON-GRADE (PRIMARY),FEMALE,0
2019-2020,SUCSLUCS,CARAGA,NON-GRADE (PRIMARY),MALE,0
2019-2020,SUCSLUCS,CARAGA,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,SUCSLUCS,CARAGA,NON-GRADE (SECONDARY),MALE,0
2019-2020,SUCSLUCS,NCR,GRADE 1,FEMALE,18
2019-2020,SUCSLUCS,NCR,GRADE 1,MALE,15
2019-2020,SUCSLUCS,NCR,GRADE 10,FEMALE,159
2019-2020,SUCSLUCS,NCR,GRADE 10,MALE,128
2019-2020,SUCSLUCS,NCR,GRADE 2,FEMALE,16
2019-2020,SUCSLUCS,NCR,GRADE 2,MALE,15
2019-2020,SUCSLUCS,NCR,GRADE 3,FEMALE,18
2019-2020,SUCSLUCS,NCR,GRADE 3,MALE,15
2019-2020,SUCSLUCS,NCR,GRADE 4,FEMALE,22
2019-2020,SUCSLUCS,NCR,GRADE 4,MALE,15
2019-2020,SUCSLUCS,NCR,GRADE 5,FEMALE,19
2019-2020,SUCSLUCS,NCR,GRADE 5,MALE,13
2019-2020,SUCSLUCS,NCR,GRADE 6,FEMALE,19
2019-2020,SUCSLUCS,NCR,GRADE 6,MALE,14
2019-2020,SUCSLUCS,NCR,GRADE 7,FEMALE,169
2019-2020,SUCSLUCS,NCR,GRADE 7,MALE,114
2019-2020,SUCSLUCS,NCR,GRADE 8,FEMALE,151
2019-2020,SUCSLUCS,NCR,GRADE 8,MALE,138
2019-2020,SUCSLUCS,NCR,GRADE 9,FEMALE,185
2019-2020,SUCSLUCS,NCR,GRADE 9,MALE,125
2019-2020,SUCSLUCS,NCR,KINDERGARTEN,FEMALE,17
2019-2020,SUCSLUCS,NCR,KINDERGARTEN,MALE,14
2019-2020,SUCSLUCS,NCR,NON-GRADE (PRIMARY),FEMALE,0
2019-2020,SUCSLUCS,NCR,NON-GRADE (PRIMARY),MALE,0
2019-2020,SUCSLUCS,NCR,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,SUCSLUCS,NCR,NON-GRADE (SECONDARY),MALE,0
2019-2020,SUCSLUCS,REGION 1,GRADE 1,FEMALE,151
2019-2020,SUCSLUCS,REGION 1,GRADE 1,MALE,123
2019-2020,SUCSLUCS,REGION 1,GRADE 10,FEMALE,321
2019-2020,SUCSLUCS,REGION 1,GRADE 10,MALE,271
2019-2020,SUCSLUCS,REGION 1,GRADE 2,FEMALE,135
2019-2020,SUCSLUCS,REGION 1,GRADE 2,MALE,146
2019-2020,SUCSLUCS,REGION 1,GRADE 3,FEMALE,108
2019-2020,SUCSLUCS,REGION 1,GRADE 3,MALE,119
2019-2020,SUCSLUCS,REGION 1,GRADE 4,FEMALE,163
2019-2020,SUCSLUCS,REGION 1,GRADE 4,MALE,127
2019-2020,SUCSLUCS,REGION 1,GRADE 5,FEMALE,142
2019-2020,SUCSLUCS,REGION 1,GRADE 5,MALE,151
2019-2020,SUCSLUCS,REGION 1,GRADE 6,FEMALE,164
2019-2020,SUCSLUCS,REGION 1,GRADE 6,MALE,130
2019-2020,SUCSLUCS,REGION 1,GRADE 7,FEMALE,291
2019-2020,SUCSLUCS,REGION 1,GRADE 7,MALE,253
2019-2020,SUCSLUCS,REGION 1,GRADE 8,FEMALE,248
2019-2020,SUCSLUCS,REGION 1,GRADE 8,MALE,224
2019-2020,SUCSLUCS,REGION 1,GRADE 9,FEMALE,276
2019-2020,SUCSLUCS,REGION 1,GRADE 9,MALE,275
2019-2020,SUCSLUCS,REGION 1,KINDERGARTEN,FEMALE,133
2019-2020,SUCSLUCS,REGION 1,KINDERGARTEN,MALE,120
2019-2020,SUCSLUCS,REGION 1,NON-GRADE (PRIMARY),FEMALE,0
2019-2020,SUCSLUCS,REGION 1,NON-GRADE (PRIMARY),MALE,0
2019-2020,SUCSLUCS,REGION 1,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,SUCSLUCS,REGION 1,NON-GRADE (SECONDARY),MALE,0
2019-2020,SUCSLUCS,REGION 10,GRADE 1,FEMALE,31
2019-2020,SUCSLUCS,REGION 10,GRADE 1,MALE,37
2019-2020,SUCSLUCS,REGION 10,GRADE 10,FEMALE,734
2019-2020,SUCSLUCS,REGION 10,GRADE 10,MALE,393
2019-2020,SUCSLUCS,REGION 10,GRADE 2,FEMALE,42
2019-2020,SUCSLUCS,REGION 10,GRADE 2,MALE,32
2019-2020,SUCSLUCS,REGION 10,GRADE 3,FEMALE,42
2019-2020,SUCSLUCS,REGION 10,GRADE 3,MALE,27
2019-2020,SUCSLUCS,REGION 10,GRADE 4,FEMALE,47
2019-2020,SUCSLUCS,REGION 10,GRADE 4,MALE,39
2019-2020,SUCSLUCS,REGION 10,GRADE 5,FEMALE,44
2019-2020,SUCSLUCS,REGION 10,GRADE 5,MALE,37
2019-2020,SUCSLUCS,REGION 10,GRADE 6,FEMALE,35
2019-2020,SUCSLUCS,REGION 10,GRADE 6,MALE,42
2019-2020,SUCSLUCS,REGION 10,GRADE 7,FEMALE,701
2019-2020,SUCSLUCS,REGION 10,GRADE 7,MALE,538
2019-2020,SUCSLUCS,REGION 10,GRADE 8,FEMALE,679
2019-2020,SUCSLUCS,REGION 10,GRADE 8,MALE,533
2019-2020,SUCSLUCS,REGION 10,GRADE 9,FEMALE,678
2019-2020,SUCSLUCS,REGION 10,GRADE 9,MALE,470
2019-2020,SUCSLUCS,REGION 10,KINDERGARTEN,FEMALE,15
2019-2020,SUCSLUCS,REGION 10,KINDERGARTEN,MALE,23
2019-2020,SUCSLUCS,REGION 10,NON-GRADE (PRIMARY),FEMALE,0
2019-2020,SUCSLUCS,REGION 10,NON-GRADE (PRIMARY),MALE,0
2019-2020,SUCSLUCS,REGION 10,NON-GRADE (SECONDARY),FEMALE,0
2019-2020,SUCSLUCS,REGION 10,NON-GRADE (SECONDARY),MALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 1,FEMALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 1,MALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 10,FEMALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 10,MALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 2,FEMALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 2,MALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 3,FEMALE,0
2019-2020,SUCSLUCS,REGION 11,GRADE 3,MALE,0
