SCHOOL YEAR,SECTOR,REGION,GRADE LEVEL,GENDER,NUMBER OF ENROLLEES
2019-2020,PUBLIC,REGION 12,GRADE 8,MALE,"  45,264 "
2019-2020,PUBLIC,CARAGA,GRADE 8,MALE,"  29,568 "
2019-2020,PUBLIC,BARMM,GRADE 8,MALE,"  19,138 "
2019-2020,PUBLIC,CAR,GRADE 8,MALE,"  14,377 "
2019-2020,PUBLIC,NCR,GRADE 8,MALE,"  93,079 "
2019-2020,PUBLIC,REGION 1,GRADE 9,MALE,"  44,017 "
2019-2020,PUBLIC,REGION 2,GRADE 9,MALE,"  27,895 "
2019-2020,PUBLIC,REGION 3,GRADE 9,MALE,"  87,941 "
2019-2020,PUBLIC,REGION 4A,GRADE 9,MALE,"  114,136 "
2019-2020,PUBLIC,REGION 4B,GRADE 9,MALE,"  29,719 "
2019-2020,PUBLIC,REGION 5,GRADE 9,MALE,"  63,354 "
2019-2020,PUBLIC,REGION 6,GRADE 9,MALE,"  70,245 "
2019-2020,PUBLIC,REGION 7,GRADE 9,MALE,"  64,363 "
2019-2020,PUBLIC,REGION 8,GRADE 9,MALE,"  44,834 "
2019-2020,PUBLIC,REGION 9,GRADE 9,MALE,"  32,877 "
2019-2020,PUBLIC,REGION 10,GRADE 9,MALE,"  36,975 "
2019-2020,PUBLIC,REGION 11,GRADE 9,MALE,"  41,911 "
2019-2020,PUBLIC,REGION 12,GRADE 9,MALE,"  37,217 "
2019-2020,PUBLIC,CARAGA,GRADE 9,MALE,"  26,090 "
2019-2020,PUBLIC,BARMM,GRADE 9,MALE,"  15,737 "
2019-2020,PUBLIC,CAR,GRADE 9,MALE,"  12,153 "
2019-2020,PUBLIC,NCR,GRADE 9,MALE,"  85,284 "
2019-2020,PUBLIC,REGION 1,GRADE 10,MALE,"  39,473 "
2019-2020,PUBLIC,REGION 2,GRADE 10,MALE,"  23,925 "
2019-2020,PUBLIC,REGION 3,GRADE 10,MALE,"  77,616 "
2019-2020,PUBLIC,REGION 4A,GRADE 10,MALE,"  97,877 "
2019-2020,PUBLIC,REGION 4B,GRADE 10,MALE,"  25,249 "
2019-2020,PUBLIC,REGION 5,GRADE 10,MALE,"  51,822 "
2019-2020,PUBLIC,REGION 6,GRADE 10,MALE,"  58,161 "
2019-2020,PUBLIC,REGION 7,GRADE 10,MALE,"  55,813 "
2019-2020,PUBLIC,REGION 8,GRADE 10,MALE,"  37,298 "
2019-2020,PUBLIC,REGION 9,GRADE 10,MALE,"  25,892 "
2019-2020,PUBLIC,REGION 10,GRADE 10,MALE,"  29,809 "
2019-2020,PUBLIC,REGION 11,GRADE 10,MALE,"  33,850 "
2019-2020,PUBLIC,REGION 12,GRADE 10,MALE,"  30,075 "
2019-2020,PUBLIC,CARAGA,GRADE 10,MALE,"  22,108 "
2019-2020,PUBLIC,BARMM,GRADE 10,MALE,"  13,387 "
2019-2020,PUBLIC,CAR,GRADE 10,MALE,"  10,767 "
2019-2020,PUBLIC,NCR,GRADE 10,MALE,"  75,269 "
2019-2020,PUBLIC,REGION 1,NON-GRADE,MALE,  88 
2019-2020,PUBLIC,REGION 2,NON-GRADE,MALE,  8 
2019-2020,PUBLIC,REGION 3,NON-GRADE,MALE,  106 
2019-2020,PUBLIC,REGION 4A,NON-GRADE,MALE,  350 
2019-2020,PUBLIC,REGION 4B,NON-GRADE,MALE,  13 
2019-2020,PUBLIC,REGION 5,NON-GRADE,MALE,  227 
2019-2020,PUBLIC,REGION 6,NON-GRADE,MALE,  39 
2019-2020,PUBLIC,REGION 7,NON-GRADE,MALE,  8 
2019-2020,PUBLIC,REGION 8,NON-GRADE,MALE, - 
2019-2020,PUBLIC,REGION 9,NON-GRADE,MALE,  10 
2019-2020,PUBLIC,REGION 10,NON-GRADE,MALE,  94 
2019-2020,PUBLIC,REGION 11,NON-GRADE,MALE,  15 
2019-2020,PUBLIC,REGION 12,NON-GRADE,MALE,  19 
2019-2020,PUBLIC,CARAGA,NON-GRADE,MALE,  8 
2019-2020,PUBLIC,BARMM,NON-GRADE,MALE, - 
2019-2020,PUBLIC,CAR,NON-GRADE,MALE,  20 
2019-2020,PUBLIC,NCR,NON-GRADE,MALE,  182 
2019-2020,PUBLIC,REGION 1,GRADE 7,FEMALE,"  44,205 "
2019-2020,PUBLIC,REGION 2,GRADE 7,FEMALE,"  30,428 "
2019-2020,PUBLIC,REGION 3,GRADE 7,FEMALE,"  94,934 "
2019-2020,PUBLIC,REGION 4A,GRADE 7,FEMALE,"  120,921 "
2019-2020,PUBLIC,REGION 4B,GRADE 7,FEMALE,"  30,864 "
2019-2020,PUBLIC,REGION 5,GRADE 7,FEMALE,"  62,242 "
2019-2020,PUBLIC,REGION 6,GRADE 7,FEMALE,"  73,961 "
2019-2020,PUBLIC,REGION 7,GRADE 7,FEMALE,"  69,917 "
2019-2020,PUBLIC,REGION 8,GRADE 7,FEMALE,"  46,206 "
2019-2020,PUBLIC,REGION 9,GRADE 7,FEMALE,"  39,498 "
2019-2020,PUBLIC,REGION 10,GRADE 7,FEMALE,"  43,970 "
2019-2020,PUBLIC,REGION 11,GRADE 7,FEMALE,"  49,360 "
2019-2020,PUBLIC,REGION 12,GRADE 7,FEMALE,"  45,341 "
2019-2020,PUBLIC,CARAGA,GRADE 7,FEMALE,"  27,057 "
2019-2020,PUBLIC,BARMM,GRADE 7,FEMALE,"  24,587 "
2019-2020,PUBLIC,CAR,GRADE 7,FEMALE,"  13,054 "
2019-2020,PUBLIC,NCR,GRADE 7,FEMALE,"  92,090 "
2019-2020,PUBLIC,REGION 1,GRADE 8,FEMALE,"  44,463 "
2019-2020,PUBLIC,REGION 2,GRADE 8,FEMALE,"  30,996 "
2019-2020,PUBLIC,REGION 3,GRADE 8,FEMALE,"  94,698 "
2019-2020,PUBLIC,REGION 4A,GRADE 8,FEMALE,"  124,086 "
2019-2020,PUBLIC,REGION 4B,GRADE 8,FEMALE,"  32,076 "
2019-2020,PUBLIC,REGION 5,GRADE 8,FEMALE,"  69,455 "
2019-2020,PUBLIC,REGION 6,GRADE 8,FEMALE,"  80,110 "
2019-2020,PUBLIC,REGION 7,GRADE 8,FEMALE,"  77,228 "
2019-2020,PUBLIC,REGION 8,GRADE 8,FEMALE,"  48,671 "
2019-2020,PUBLIC,REGION 9,GRADE 8,FEMALE,"  42,227 "
2019-2020,PUBLIC,REGION 10,GRADE 8,FEMALE,"  44,756 "
2019-2020,PUBLIC,REGION 11,GRADE 8,FEMALE,"  52,004 "
2019-2020,PUBLIC,REGION 12,GRADE 8,FEMALE,"  46,299 "
2019-2020,PUBLIC,CARAGA,GRADE 8,FEMALE,"  28,198 "
2019-2020,PUBLIC,BARMM,GRADE 8,FEMALE,"  22,855 "
2019-2020,PUBLIC,CAR,GRADE 8,FEMALE,"  13,499 "
2019-2020,PUBLIC,NCR,GRADE 8,FEMALE,"  90,718 "
2019-2020,PUBLIC,REGION 1,GRADE 9,FEMALE,"  43,229 "
2019-2020,PUBLIC,REGION 2,GRADE 9,FEMALE,"  28,214 "
2019-2020,PUBLIC,REGION 3,GRADE 9,FEMALE,"  88,806 "
2019-2020,PUBLIC,REGION 4A,GRADE 9,FEMALE,"  114,162 "
2019-2020,PUBLIC,REGION 4B,GRADE 9,FEMALE,"  30,522 "
2019-2020,PUBLIC,REGION 5,GRADE 9,FEMALE,"  64,890 "
2019-2020,PUBLIC,REGION 6,GRADE 9,FEMALE,"  71,600 "
2019-2020,PUBLIC,REGION 7,GRADE 9,FEMALE,"  68,609 "
2019-2020,PUBLIC,REGION 8,GRADE 9,FEMALE,"  46,775 "
2019-2020,PUBLIC,REGION 9,GRADE 9,FEMALE,"  36,712 "
2019-2020,PUBLIC,REGION 10,GRADE 9,FEMALE,"  40,550 "
2019-2020,PUBLIC,REGION 11,GRADE 9,FEMALE,"  45,506 "
2019-2020,PUBLIC,REGION 12,GRADE 9,FEMALE,"  41,211 "
2019-2020,PUBLIC,CARAGA,GRADE 9,FEMALE,"  26,618 "
2019-2020,PUBLIC,BARMM,GRADE 9,FEMALE,"  19,517 "
2019-2020,PUBLIC,CAR,GRADE 9,FEMALE,"  12,681 "
2019-2020,PUBLIC,NCR,GRADE 9,FEMALE,"  87,948 "
2019-2020,PUBLIC,REGION 1,GRADE 10,FEMALE,"  39,932 "
2019-2020,PUBLIC,REGION 2,GRADE 10,FEMALE,"  25,592 "
2019-2020,PUBLIC,REGION 3,GRADE 10,FEMALE,"  81,843 "
2019-2020,PUBLIC,REGION 4A,GRADE 10,FEMALE,"  103,321 "
2019-2020,PUBLIC,REGION 4B,GRADE 10,FEMALE,"  26,752 "
2019-2020,PUBLIC,REGION 5,GRADE 10,FEMALE,"  57,705 "
2019-2020,PUBLIC,REGION 6,GRADE 10,FEMALE,"  62,383 "
2019-2020,PUBLIC,REGION 7,GRADE 10,FEMALE,"  61,386 "
2019-2020,PUBLIC,REGION 8,GRADE 10,FEMALE,"  41,608 "
2019-2020,PUBLIC,REGION 9,GRADE 10,FEMALE,"  30,596 "
2019-2020,PUBLIC,REGION 10,GRADE 10,FEMALE,"  33,711 "
2019-2020,PUBLIC,REGION 11,GRADE 10,FEMALE,"  39,158 "
2019-2020,PUBLIC,REGION 12,GRADE 10,FEMALE,"  34,632 "
2019-2020,PUBLIC,CARAGA,GRADE 10,FEMALE,"  23,464 "
2019-2020,PUBLIC,BARMM,GRADE 10,FEMALE,"  17,088 "
2019-2020,PUBLIC,CAR,GRADE 10,FEMALE,"  11,910 "
2019-2020,PUBLIC,NCR,GRADE 10,FEMALE,"  80,865 "
2019-2020,PUBLIC,REGION 1,NON-GRADE,FEMALE,  53 
2019-2020,PUBLIC,REGION 2,NON-GRADE,FEMALE,  14 
2019-2020,PUBLIC,REGION 3,NON-GRADE,FEMALE,  84 
2019-2020,PUBLIC,REGION 4A,NON-GRADE,FEMALE,  218 
2019-2020,PUBLIC,REGION 4B,NON-GRADE,FEMALE,  6 
2019-2020,PUBLIC,REGION 5,NON-GRADE,FEMALE,  76 
2019-2020,PUBLIC,REGION 6,NON-GRADE,FEMALE,  34 
2019-2020,PUBLIC,REGION 7,NON-GRADE,FEMALE,  2 
2019-2020,PUBLIC,REGION 8,NON-GRADE,FEMALE,  -   
2019-2020,PUBLIC,REGION 9,NON-GRADE,FEMALE,  14 
2019-2020,PUBLIC,REGION 10,NON-GRADE,FEMALE,  64 
2019-2020,PUBLIC,REGION 11,NON-GRADE,FEMALE,  16 
2019-2020,PUBLIC,REGION 12,NON-GRADE,FEMALE,  10 
2019-2020,PUBLIC,CARAGA,NON-GRADE,FEMALE,  9 
2019-2020,PUBLIC,BARMM,NON-GRADE,FEMALE,  -   
2019-2020,PUBLIC,CAR,NON-GRADE,FEMALE,  21 
2019-2020,PUBLIC,NCR,NON-GRADE,FEMALE,  114 
2019-2020,PRIVATE,REGION 1,GRADE 7,MALE,"  8,687 "
2019-2020,PRIVATE,REGION 2,GRADE 7,MALE,"  6,083 "
2019-2020,PRIVATE,REGION 3,GRADE 7,MALE,"  23,907 "
2019-2020,PRIVATE,REGION 4A,GRADE 7,MALE,"  35,589 "
2019-2020,PRIVATE,REGION 4B,GRADE 7,MALE,"  4,100 "
2019-2020,PRIVATE,REGION 5,GRADE 7,MALE,"  8,998 "
2019-2020,PRIVATE,REGION 6,GRADE 7,MALE,"  11,774 "
2019-2020,PRIVATE,REGION 7,GRADE 7,MALE,"  14,949 "
2019-2020,PRIVATE,REGION 8,GRADE 7,MALE,"  4,607 "
2019-2020,PRIVATE,REGION 9,GRADE 7,MALE,"  4,259 "
2019-2020,PRIVATE,REGION 10,GRADE 7,MALE,"  10,095 "
2019-2020,PRIVATE,REGION 11,GRADE 7,MALE,"  8,872 "
2019-2020,PRIVATE,REGION 12,GRADE 7,MALE,"  8,618 "
2019-2020,PRIVATE,CARAGA,GRADE 7,MALE,"  4,022 "
2019-2020,PRIVATE,BARMM,GRADE 7,MALE,"  4,841 "
2019-2020,PRIVATE,CAR,GRADE 7,MALE,"  4,989 "
2019-2020,PRIVATE,NCR,GRADE 7,MALE,"  27,561 "
2019-2020,PRIVATE,REGION 1,GRADE 8,MALE,"  9,037 "
2019-2020,PRIVATE,REGION 2,GRADE 8,MALE,"  6,075 "
2019-2020,PRIVATE,REGION 3,GRADE 8,MALE,"  23,856 "
2019-2020,PRIVATE,REGION 4A,GRADE 8,MALE,"  36,527 "
2019-2020,PRIVATE,REGION 4B,GRADE 8,MALE,"  4,227 "
2019-2020,PRIVATE,REGION 5,GRADE 8,MALE,"  9,370 "
2019-2020,PRIVATE,REGION 6,GRADE 8,MALE,"  11,901 "
2019-2020,PRIVATE,REGION 7,GRADE 8,MALE,"  15,997 "
2019-2020,PRIVATE,REGION 8,GRADE 8,MALE,"  5,002 "
2019-2020,PRIVATE,REGION 9,GRADE 8,MALE,"  4,562 "
2019-2020,PRIVATE,REGION 10,GRADE 8,MALE,"  10,046 "
2019-2020,PRIVATE,REGION 11,GRADE 8,MALE,"  9,228 "
2019-2020,PRIVATE,REGION 12,GRADE 8,MALE,"  8,405 "
2019-2020,PRIVATE,CARAGA,GRADE 8,MALE,"  3,969 "
2019-2020,PRIVATE,BARMM,GRADE 8,MALE,"  4,475 "
2019-2020,PRIVATE,CAR,GRADE 8,MALE,"  4,640 "
2019-2020,PRIVATE,NCR,GRADE 8,MALE,"  27,649 "
2019-2020,PRIVATE,REGION 1,GRADE 9,MALE,"  8,505 "
2019-2020,PRIVATE,REGION 2,GRADE 9,MALE,"  5,482 "
2019-2020,PRIVATE,REGION 3,GRADE 9,MALE,"  22,458 "
2019-2020,PRIVATE,REGION 4A,GRADE 9,MALE,"  34,047 "
2019-2020,PRIVATE,REGION 4B,GRADE 9,MALE,"  3,977 "
2019-2020,PRIVATE,REGION 5,GRADE 9,MALE,"  8,356 "
2019-2020,PRIVATE,REGION 6,GRADE 9,MALE,"  10,675 "
2019-2020,PRIVATE,REGION 7,GRADE 9,MALE,"  14,260 "
2019-2020,PRIVATE,REGION 8,GRADE 9,MALE,"  4,746 "
2019-2020,PRIVATE,REGION 9,GRADE 9,MALE,"  4,094 "
2019-2020,PRIVATE,REGION 10,GRADE 9,MALE,"  9,133 "
2019-2020,PRIVATE,REGION 11,GRADE 9,MALE,"  7,931 "
2019-2020,PRIVATE,REGION 12,GRADE 9,MALE,"  7,445 "
2019-2020,PRIVATE,CARAGA,GRADE 9,MALE,"  3,607 "
2019-2020,PRIVATE,BARMM,GRADE 9,MALE,"  3,582 "
2019-2020,PRIVATE,CAR,GRADE 9,MALE,"  4,136 "
2019-2020,PRIVATE,NCR,GRADE 9,MALE,"  26,046 "
2019-2020,PRIVATE,REGION 1,GRADE 10,MALE,"  8,240 "
2019-2020,PRIVATE,REGION 2,GRADE 10,MALE,"  5,228 "
2019-2020,PRIVATE,REGION 3,GRADE 10,MALE,"  21,418 "
2019-2020,PRIVATE,REGION 4A,GRADE 10,MALE,"  31,961 "
2019-2020,PRIVATE,REGION 4B,GRADE 10,MALE,"  3,757 "
2019-2020,PRIVATE,REGION 5,GRADE 10,MALE,"  7,258 "
2019-2020,PRIVATE,REGION 6,GRADE 10,MALE,"  9,336 "
2019-2020,PRIVATE,REGION 7,GRADE 10,MALE,"  12,797 "
2019-2020,PRIVATE,REGION 8,GRADE 10,MALE,"  4,042 "
2019-2020,PRIVATE,REGION 9,GRADE 10,MALE,"  3,690 "
2019-2020,PRIVATE,REGION 10,GRADE 10,MALE,"  7,456 "
2019-2020,PRIVATE,REGION 11,GRADE 10,MALE,"  7,393 "
2019-2020,PRIVATE,REGION 12,GRADE 10,MALE,"  6,666 "
2019-2020,PRIVATE,CARAGA,GRADE 10,MALE,"  3,099 "
2019-2020,PRIVATE,BARMM,GRADE 10,MALE,"  3,259 "
2019-2020,PRIVATE,CAR,GRADE 10,MALE,"  3,793 "
2019-2020,PRIVATE,NCR,GRADE 10,MALE,"  25,595 "
2019-2020,PRIVATE,REGION 1,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 2,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 3,NON-GRADE,MALE,  1 
2019-2020,PRIVATE,REGION 4A,NON-GRADE,MALE,  9 
2019-2020,PRIVATE,REGION 4B,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 5,NON-GRADE,MALE,  28 
2019-2020,PRIVATE,REGION 6,NON-GRADE,MALE,  5 
2019-2020,PRIVATE,REGION 7,NON-GRADE,MALE,  29 
2019-2020,PRIVATE,REGION 8,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 9,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 10,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 11,NON-GRADE,MALE, - 
2019-2020,PRIVATE,REGION 12,NON-GRADE,MALE, - 
2019-2020,PRIVATE,CARAGA,NON-GRADE,MALE, - 
2019-2020,PRIVATE,BARMM,NON-GRADE,MALE, - 
2019-2020,PRIVATE,CAR,NON-GRADE,MALE,  1 
2019-2020,PRIVATE,NCR,NON-GRADE,MALE,  95 
2019-2020,PRIVATE,REGION 1,GRADE 7,FEMALE,"  8,086 "
2019-2020,PRIVATE,REGION 2,GRADE 7,FEMALE,"  5,608 "
2019-2020,PRIVATE,REGION 3,GRADE 7,FEMALE,"  23,289 "
2019-2020,PRIVATE,REGION 4A,GRADE 7,FEMALE,"  34,705 "
2019-2020,PRIVATE,REGION 4B,GRADE 7,FEMALE,"  3,922 "
2019-2020,PRIVATE,REGION 5,GRADE 7,FEMALE,"  8,606 "
2019-2020,PRIVATE,REGION 6,GRADE 7,FEMALE,"  10,669 "
2019-2020,PRIVATE,REGION 7,GRADE 7,FEMALE,"  14,167 "
2019-2020,PRIVATE,REGION 8,GRADE 7,FEMALE,"  4,106 "
2019-2020,PRIVATE,REGION 9,GRADE 7,FEMALE,"  3,940 "
2019-2020,PRIVATE,REGION 10,GRADE 7,FEMALE,"  9,185 "
2019-2020,PRIVATE,REGION 11,GRADE 7,FEMALE,"  7,764 "
2019-2020,PRIVATE,REGION 12,GRADE 7,FEMALE,"  7,931 "
2019-2020,PRIVATE,CARAGA,GRADE 7,FEMALE,"  3,756 "
2019-2020,PRIVATE,BARMM,GRADE 7,FEMALE,"  5,276 "
2019-2020,PRIVATE,CAR,GRADE 7,FEMALE,"  4,436 "
2019-2020,PRIVATE,NCR,GRADE 7,FEMALE,"  26,343 "
2019-2020,PRIVATE,REGION 1,GRADE 8,FEMALE,"  8,366 "
2019-2020,PRIVATE,REGION 2,GRADE 8,FEMALE,"  5,711 "
2019-2020,PRIVATE,REGION 3,GRADE 8,FEMALE,"  23,396 "
2019-2020,PRIVATE,REGION 4A,GRADE 8,FEMALE,"  34,983 "
2019-2020,PRIVATE,REGION 4B,GRADE 8,FEMALE,"  4,024 "
2019-2020,PRIVATE,REGION 5,GRADE 8,FEMALE,"  8,762 "
2019-2020,PRIVATE,REGION 6,GRADE 8,FEMALE,"  11,098 "
2019-2020,PRIVATE,REGION 7,GRADE 8,FEMALE,"  15,853 "
2019-2020,PRIVATE,REGION 8,GRADE 8,FEMALE,"  4,362 "
2019-2020,PRIVATE,REGION 9,GRADE 8,FEMALE,"  4,179 "
2019-2020,PRIVATE,REGION 10,GRADE 8,FEMALE,"  9,114 "
2019-2020,PRIVATE,REGION 11,GRADE 8,FEMALE,"  8,478 "
2019-2020,PRIVATE,REGION 12,GRADE 8,FEMALE,"  7,860 "
2019-2020,PRIVATE,CARAGA,GRADE 8,FEMALE,"  3,617 "
2019-2020,PRIVATE,BARMM,GRADE 8,FEMALE,"  5,070 "
2019-2020,PRIVATE,CAR,GRADE 8,FEMALE,"  4,375 "
2019-2020,PRIVATE,NCR,GRADE 8,FEMALE,"  26,644 "
2019-2020,PRIVATE,REGION 1,GRADE 9,FEMALE,"  8,376 "
2019-2020,PRIVATE,REGION 2,GRADE 9,FEMALE,"  5,464 "
2019-2020,PRIVATE,REGION 3,GRADE 9,FEMALE,"  22,059 "
2019-2020,PRIVATE,REGION 4A,GRADE 9,FEMALE,"  32,970 "
2019-2020,PRIVATE,REGION 4B,GRADE 9,FEMALE,"  4,050 "
2019-2020,PRIVATE,REGION 5,GRADE 9,FEMALE,"  8,317 "
2019-2020,PRIVATE,REGION 6,GRADE 9,FEMALE,"  10,368 "
2019-2020,PRIVATE,REGION 7,GRADE 9,FEMALE,"  14,337 "
2019-2020,PRIVATE,REGION 8,GRADE 9,FEMALE,"  4,513 "
2019-2020,PRIVATE,REGION 9,GRADE 9,FEMALE,"  3,945 "
2019-2020,PRIVATE,REGION 10,GRADE 9,FEMALE,"  8,713 "
2019-2020,PRIVATE,REGION 11,GRADE 9,FEMALE,"  7,771 "
2019-2020,PRIVATE,REGION 12,GRADE 9,FEMALE,"  7,452 "
2019-2020,PRIVATE,CARAGA,GRADE 9,FEMALE,"  3,619 "
2019-2020,PRIVATE,BARMM,GRADE 9,FEMALE,"  4,205 "
2019-2020,PRIVATE,CAR,GRADE 9,FEMALE,"  4,300 "
2019-2020,PRIVATE,NCR,GRADE 9,FEMALE,"  25,248 "
2019-2020,PRIVATE,REGION 1,GRADE 10,FEMALE,"  8,195 "
2019-2020,PRIVATE,REGION 2,GRADE 10,FEMALE,"  5,346 "
2019-2020,PRIVATE,REGION 3,GRADE 10,FEMALE,"  21,479 "
2019-2020,PRIVATE,REGION 4A,GRADE 10,FEMALE,"  31,375 "
2019-2020,PRIVATE,REGION 4B,GRADE 10,FEMALE,"  3,532 "
2019-2020,PRIVATE,REGION 5,GRADE 10,FEMALE,"  7,545 "
2019-2020,PRIVATE,REGION 6,GRADE 10,FEMALE,"  9,497 "
2019-2020,PRIVATE,REGION 7,GRADE 10,FEMALE,"  13,227 "
2019-2020,PRIVATE,REGION 8,GRADE 10,FEMALE,"  4,096 "
2019-2020,PRIVATE,REGION 9,GRADE 10,FEMALE,"  3,614 "
2019-2020,PRIVATE,REGION 10,GRADE 10,FEMALE,"  7,674 "
2019-2020,PRIVATE,REGION 11,GRADE 10,FEMALE,"  7,408 "
2019-2020,PRIVATE,REGION 12,GRADE 10,FEMALE,"  6,597 "
2019-2020,PRIVATE,CARAGA,GRADE 10,FEMALE,"  3,336 "
2019-2020,PRIVATE,BARMM,GRADE 10,FEMALE,"  3,915 "
2019-2020,PRIVATE,CAR,GRADE 10,FEMALE,"  4,030 "
2019-2020,PRIVATE,NCR,GRADE 10,FEMALE,"  24,649 "
2019-2020,PRIVATE,REGION 1,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,REGION 2,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,REGION 3,NON-GRADE,FEMALE,  1 
2019-2020,PRIVATE,REGION 4A,NON-GRADE,FEMALE,  3 
2019-2020,PRIVATE,REGION 4B,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,REGION 5,NON-GRADE,FEMALE,  10 
2019-2020,PRIVATE,REGION 6,NON-GRADE,FEMALE,  2 
2019-2020,PRIVATE,REGION 7,NON-GRADE,FEMALE,  5 
2019-2020,PRIVATE,REGION 8,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,REGION 9,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,REGION 10,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,REGION 11,NON-GRADE,FEMALE,  1 
2019-2020,PRIVATE,REGION 12,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,CARAGA,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,BARMM,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,CAR,NON-GRADE,FEMALE, - 
2019-2020,PRIVATE,NCR,NON-GRADE,FEMALE,  29 
2019-2020,SUCSLUCS,REGION 1,GRADE 7,MALE,  253 
2019-2020,SUCSLUCS,REGION 2,GRADE 7,MALE, - 
2019-2020,SUCSLUCS,REGION 3,GRADE 7,MALE,  584 
2019-2020,SUCSLUCS,REGION 4A,GRADE 7,MALE,  366 
2019-2020,SUCSLUCS,REGION 4B,GRADE 7,MALE,  236 
2019-2020,SUCSLUCS,REGION 5,GRADE 7,MALE,  179 
2019-2020,SUCSLUCS,REGION 6,GRADE 7,MALE,  233 
2019-2020,SUCSLUCS,REGION 7,GRADE 7,MALE,  27 
2019-2020,SUCSLUCS,REGION 8,GRADE 7,MALE,  287 
2019-2020,SUCSLUCS,REGION 9,GRADE 7,MALE,  290 
2019-2020,SUCSLUCS,REGION 10,GRADE 7,MALE,  538 
2019-2020,SUCSLUCS,REGION 11,GRADE 7,MALE, - 
2019-2020,SUCSLUCS,REGION 12,GRADE 7,MALE,  217 
2019-2020,SUCSLUCS,CARAGA,GRADE 7,MALE,  28 
2019-2020,SUCSLUCS,BARMM,GRADE 7,MALE,"  2,931 "
2019-2020,SUCSLUCS,CAR,GRADE 7,MALE,  160 
2019-2020,SUCSLUCS,NCR,GRADE 7,MALE,  114 
2019-2020,SUCSLUCS,REGION 1,GRADE 8,MALE,  224 
2019-2020,SUCSLUCS,REGION 2,GRADE 8,MALE, - 
2019-2020,SUCSLUCS,REGION 3,GRADE 8,MALE,  587 
2019-2020,SUCSLUCS,REGION 4A,GRADE 8,MALE,  324 
2019-2020,SUCSLUCS,REGION 4B,GRADE 8,MALE,  232 
2019-2020,SUCSLUCS,REGION 5,GRADE 8,MALE,  161 
2019-2020,SUCSLUCS,REGION 6,GRADE 8,MALE,  238 
2019-2020,SUCSLUCS,REGION 7,GRADE 8,MALE,  86 
2019-2020,SUCSLUCS,REGION 8,GRADE 8,MALE,  283 
2019-2020,SUCSLUCS,REGION 9,GRADE 8,MALE,  323 
2019-2020,SUCSLUCS,REGION 10,GRADE 8,MALE,  533 
2019-2020,SUCSLUCS,REGION 11,GRADE 8,MALE, - 
2019-2020,SUCSLUCS,REGION 12,GRADE 8,MALE,  163 
2019-2020,SUCSLUCS,CARAGA,GRADE 8,MALE,  30 
2019-2020,SUCSLUCS,BARMM,GRADE 8,MALE,"  2,460 "
2019-2020,SUCSLUCS,CAR,GRADE 8,MALE,  161 
2019-2020,SUCSLUCS,NCR,GRADE 8,MALE,  138 
2019-2020,SUCSLUCS,REGION 1,GRADE 9,MALE,  275 
2019-2020,SUCSLUCS,REGION 2,GRADE 9,MALE, - 
2019-2020,SUCSLUCS,REGION 3,GRADE 9,MALE,  472 
2019-2020,SUCSLUCS,REGION 4A,GRADE 9,MALE,  426 
2019-2020,SUCSLUCS,REGION 4B,GRADE 9,MALE,  224 
2019-2020,SUCSLUCS,REGION 5,GRADE 9,MALE,  151 
2019-2020,SUCSLUCS,REGION 6,GRADE 9,MALE,  268 
2019-2020,SUCSLUCS,REGION 7,GRADE 9,MALE,  113 
2019-2020,SUCSLUCS,REGION 8,GRADE 9,MALE,  262 
2019-2020,SUCSLUCS,REGION 9,GRADE 9,MALE,  253 
2019-2020,SUCSLUCS,REGION 10,GRADE 9,MALE,  470 
2019-2020,SUCSLUCS,REGION 11,GRADE 9,MALE, - 
2019-2020,SUCSLUCS,REGION 12,GRADE 9,MALE,  195 
2019-2020,SUCSLUCS,CARAGA,GRADE 9,MALE,  51 
2019-2020,SUCSLUCS,BARMM,GRADE 9,MALE,"  2,170 "
2019-2020,SUCSLUCS,CAR,GRADE 9,MALE,  204 
2019-2020,SUCSLUCS,NCR,GRADE 9,MALE,  125 
2019-2020,SUCSLUCS,REGION 1,GRADE 10,MALE,  271 
2019-2020,SUCSLUCS,REGION 2,GRADE 10,MALE,  23 
2019-2020,SUCSLUCS,REGION 3,GRADE 10,MALE,  483 
2019-2020,SUCSLUCS,REGION 4A,GRADE 10,MALE,  388 
2019-2020,SUCSLUCS,REGION 4B,GRADE 10,MALE,  181 
2019-2020,SUCSLUCS,REGION 5,GRADE 10,MALE,  172 
